ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
544,Li6BaLa2Ta2O12,8,Li48.0Ba8.0La16.0Ta16.0O96.0,4e-05,4e-05,5.38e-05,I213 ,199,12.946,12.946,12.946,90.0,90.0,90.0,garnet_like,10.1002/adfm.200400044,1,D2 - 227,not available,,,,,,,227.0,583.0,4e-05,exact,4e-05,1.0,-4.3979400086720375,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,8.0,-1.436217870626501,0.8125990062162839,36.052173913043475,286.7931677018633,-1.4566877382290626,13743.11735778369,9.818181818181818,91.76470588235296,70.36363636363637,1.0549201679861442,92429088954383.39,1126093.36,21.052697487248132
zfg,Li6.55La3Zr1.55Ta0.45O12,8,Li52.4La24.0Zr12.4Ta3.6O96.0,0.0004,0.0004,0.00069,Ia-3d ,230,12.9489,12.9489,12.9489,90.0,90.0,90.0,garnet,10.1149/2.024205esl,1,D2 - 206,not available,,,,,,,206.0,,0.0004,exact,0.0004,1.0,-3.3979400086720375,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2817622080679407,3.44,1.0783982683982685,1.2073,-2.3616017316017315,-2.2327,2.46,110.80148619957536,138.2,82.33549783549782,101.77,-36.42999999999999,-55.86450216450217,0.7363965267727931,0.5957706066244416,90374092057.46405,28978758058.690765,154161452056.1895,193208154775.80865,5.319808797325471,125182693997.49875,0.024656654126200658,0.037549463624116125,0.0,0.21231422505307854,0.5095541401273885,0.2781316348195329,7.0,-1.4069728962416952,0.725896023317845,38.43779193205945,272.57165605095537,-1.377431707802518,13293.680290162773,7.961038961038961,91.06176470588235,61.53679653679654,0.8862772033041759,296287956466.8635,437737.7436000001,19.619469524862293
pql,Li8SiP4,8,Li64.0Si8.0P32.0,4.5e-05,,,Pa-3,205,11.70737,11.70737,11.70737,90.0,90.0,90.0,phosphates,10.1021/acs.chemmater.8b02759,1,D2 - 161,done,appendix; ICSD,,,,,235186.0,161.0,,4.5e-05,exact,4.5e-05,1.0,-4.346787486224656,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": -3.0}]",1.4230769230769231,2.19,1.0822222222222222,1.9,-1.1077777777777778,-0.29000000000000004,1.21,109.3076923076923,212.0,63.666666666666664,33.0,-179.0,-148.33333333333334,0.15566037735849056,0.300314465408805,407683982820.9181,12041693654.298868,583525000228.3044,4256886531984.5776,48.45871494330756,571483306574.0056,0.02663673774784886,0.12121212121212122,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,19.0,-0.33268169112508733,1.6853718930777912,130.46153846153848,132.2623076923077,-3.951116099264248,16716.53846153846,0.0,112.00000000000001,12.0,0.0,0.0,0.0,12.245802677138878
ylt,Li1.4In0.4Hf1.6(PO4)3,6,Li8.4In2.4Hf9.6P18.0O72.0,0.000142,,,R-3c,167,8.836,8.836,21.926,90.0,90.0,120.0,nasicon,10.1016/0167-2738(93)90387-i,1,D1 - 367,not available,,,,,,,,295.0,0.000142,exact,0.000142,1.0,-3.8477116556169433,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8268478260869565,3.44,1.6771875,1.8724,-1.7628125,-1.5675999999999999,2.46,106.03804347826085,138.2,45.734375,39.63999999999999,-98.56,-92.46562499999999,0.2868306801736613,0.3309289073806078,6414879994945.749,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.15734102668845315,0.19724836601307189,0.0,0.2717391304347826,0.6521739130434783,0.07608695652173914,15.0,-0.5833656145418776,2.802465231737628,10.515217391304347,260.85358695652167,-14.548636370889499,13439.729891304347,6.75,80.9529411764706,61.09375,0.8731726364245316,145173375260649.1,1030722.0766,21.526748671436675
l8t,Li1.3Al0.1Y0.2Ti1.7(PO4)3,6,Li7.8Al0.6Y1.2Ti10.2P18.0O72.0,7.3e-05,,,R-3c,167,8.5109,8.5109,20.8372,90.0,90.0,120.0,nasicon,10.1016/j.ssi.2012.05.011,1,D1 - 401; D1 - 426,not available,,,,,,,,330.0,7.3e-05,exact,7.3e-05,1.0,-4.136677139879544,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495628415300547,3.44,1.724920634920635,1.9186,-1.715079365079365,-1.5213999999999999,2.46,105.12650273224044,138.2,42.12936507936508,35.532999999999994,-102.667,-96.07063492063492,0.25711287988422576,0.3048434520938139,6480453289379.04,28978758058.690765,18768976206179.707,23616577769509.15,647.6804895560688,18739997448121.016,0.16297597429233812,0.2014978757564942,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,15.0,-0.5228307142656602,2.8113608147538156,9.817486338797814,258.6111967213115,-15.657205327073997,13347.465396174863,0.8888888888888888,79.9,40.01587301587301,0.8802861522293415,69321685718949.016,602848.70545764,19.00917825103095
lk8,(La0.55Li0.45)(Ti0.9Al0.1)O3,1,La0.55Li0.45Ti0.9Al0.1O3.0,0.00151,,,Pm-3m,221,3.8697,3.8697,3.8697,90.0,90.0,90.0,perovskites,10.1016/j.jallcom.2017.05.278,1,D2 - 186,done,ICSD ,,,,,254045.0,186.0,,0.00151,exact,0.00151,1.0,-2.8210230527068307,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5826000000000002,3.44,1.2965000000000002,1.3883870967741934,-2.1434999999999995,-2.0516129032258066,2.46,113.89633333333332,138.2,77.44083333333333,80.3268817204301,-57.873118279569894,-60.75916666666666,0.5812364813345159,0.5603533526290401,183618067717.82123,28978758058.690765,415577032206.51697,500125419659.0885,14.340746810641352,386598274147.8262,0.04326335829889156,0.05152261285878479,0.0,0.31000000000000005,0.6,0.09,18.0,-1.201117411360347,1.156571768297984,12.437999999999999,280.18497999999994,-2.6286455974420684,14128.070205555554,6.675000000000001,90.82417582417582,72.225,0.860121591451826,36626909541088.44,154846.84837898024,23.169527755519894
dll,Li6.4La3Zr1.4Sb0.6O12,8,Li51.2La24.0Zr11.2Sb4.8O96.0,0.00066,,,Ia-3d ,230,12.95179,12.95179,12.95179,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,675.0,0.00066,exact,0.00066,1.0,-3.1804560644581312,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.3052991452991454,3.44,1.1108771929824561,1.2784,-2.329122807017544,-2.1616,2.46,110.7905982905983,138.2,81.93859649122805,100.41999999999999,-37.78,-56.261403508771934,0.7266280752532561,0.5928986721507096,99595592130.31406,28978758058.690765,173929101679.39117,237384196617.7858,6.001951544201171,144950343620.7004,0.025636941192185427,0.0394892629552198,0.0,0.2136752136752137,0.5128205128205129,0.27350427350427353,7.0,-1.3809338195566352,0.7782924848957323,37.7982905982906,272.5448717948718,-1.4423702931442008,13311.43945868946,8.05263157894737,91.1764705882353,60.49122807017545,0.9173573878312139,52698989682062.53,203249.28184704002,19.637001440233302
bnh,Li6.1P0.95Si0.1S5Br,4,Li24.4P3.8Si0.4S20.0Br4.0,0.000799,,,F-43m,216,10.0024,10.0024,10.0024,90.0,90.0,90.0,argyrodites,10.1039/c7ta08581h,1,D2 - 168,done,appendix; ICSD,,,,,234588.0,168.0,,0.000799,exact,0.000799,1.0,-3.097453220686009,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.833346007604563,2.643333333333333,1.1536363636363636,2.162380952380952,-1.4896969696969695,-0.480952380952381,1.98,117.6577946768061,186.0,60.307692307692314,18.523809523809522,-167.47619047619048,-125.69230769230768,0.09959037378392216,0.3242349048800662,2906980633397.8047,11078757388.627398,5337108081797.113,35620722334686.53,481.7424819931321,5326029324408.486,0.053413055552093,0.2776504541210424,0.07604562737642587,0.07984790874524716,0.3802281368821293,0.46387832699619774,2.0,-0.48301175526981976,2.6828149458404655,86.28136882129279,232.96243346007608,-6.713610213239996,17937.077946768062,0.0,105.822695035461,12.965034965034965,0.31449220128141075,84308152624.82921,161657.52249433106,16.84086470679191
o0a,Li4Ge0.75Sn0.25Se4,4,Li16.0Ge3.0Sn1.0Se16.0,6e-06,,,Pnma,62,14.79777,8.19907,6.50236,90.0,90.0,90.0,unknown,10.1021/acs.chemmater.0c04150,1,,done,ICSD-111761,,,,,111761.0,,,6e-06,exact,6e-06,1.0,-5.221848749616356,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",1.7908333333333333,2.55,1.1835,1.9974999999999998,-1.3664999999999998,-0.5525,1.5699999999999998,123.75,198.0,64.35,51.75,-146.25,-133.65,0.26136363636363635,0.32499999999999996,203556052673.25113,9853904009.223562,358517771604.4732,1295169622987.2844,36.38332292144204,348663867595.24963,0.0277938808373591,0.07971014492753623,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,-0.4441124999999999,1.560902361042557,88.0,194.2875,-3.7146521739130436,19757.583333333332,2.5,118.05,21.8,0.5623351446188083,1074910489508.7253,93541.48920000004,26.914111594026714
i90,Li6.2La3Zr1.2Sb0.8O12,8,Li49.6La24.0Zr9.6Sb6.4O96.0,0.00045,,,Ia-3d ,230,12.92484,12.92484,12.92484,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,676.0,0.00045,exact,0.00045,1.0,-3.3467874862246565,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.322931034482759,3.44,1.1260714285714286,1.3072000000000001,-2.3139285714285713,-2.1327999999999996,2.46,111.00862068965516,138.2,81.875,99.7,-38.499999999999986,-56.32499999999999,0.7214182344428366,0.592438494934877,104235019022.3242,28978758058.690765,184866727197.64572,259901506061.85117,6.37938750940377,155887969138.95496,0.026402537771268508,0.04077131423727108,0.0,0.21551724137931036,0.5172413793103449,0.26724137931034486,7.0,-1.3708603602439529,0.8047789837281749,36.932758620689654,273.0812068965517,-1.4871229399666983,13365.501436781607,8.339285714285715,91.11764705882354,61.41071428571429,0.9422163338129591,67014565656318.945,191469.26896896,19.863223502905438
2tt,La0.385Sr0.275Li0.275TiO3,1,La0.39Sr0.28Li0.28Ti1.0O3.0,6.04e-05,,,Pm-3m,221,5.497,5.497,5.497,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,,6.04e-05,exact,6.04e-05,1.0,-4.218963061378868,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5917979797979798,3.44,1.286871794871795,1.3383233532934133,-2.153128205128205,-2.1016766467065864,2.49,116.48693602693602,138.2,83.08222222222221,85.69481037924152,-52.50518962075847,-55.117777777777775,0.6200782227152064,0.6011738221579032,171526408986.97467,28978758058.690765,390830487338.18066,435509044225.7465,13.486792171929194,361851729279.48987,0.04329663339603232,0.048072028128212506,0.0,0.3373737373737373,0.6060606060606061,0.05656565656565657,18.0,-1.2944043126729086,1.1299086651873937,7.817373737373737,290.0524707070707,-2.3864142180484214,14633.738897867563,6.661538461538461,94.30192719486081,77.27179487179487,0.9461516023402817,38743304409267.31,158745.83914805122,24.85773771585298
kbq,Li5La3Bi2O12,8,Li40.0La24.0Bi16.0O96.0,1.9e-05,1.9e-05,4e-05,Ia-3d ,230,13.0652,13.0652,13.0652,90.0,90.0,90.0,garnet,10.1016/j.mseb.2007.07.009,1,D2 - 213,done,ICSD ,,,,,158372.0,213.0,,1.9e-05,exact,1.9e-05,1.0,-4.721246399047171,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.421818181818182,3.44,1.2,1.42,-2.24,-2.02,2.46,113.85454545454544,138.2,84.64,101.78,-36.41999999999999,-53.55999999999999,0.7364688856729379,0.6124457308248915,92962628282.7005,28978758058.690765,169743272551.5122,215131736344.2541,5.8575068057689235,140764514492.82144,0.028130446442372236,0.04144607806992966,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,7.0,-1.371878437047757,0.7677128018709929,31.409090909090907,280.08218181818177,-1.5066667114534567,13908.333333333332,12.3,92.05882352941177,76.5,0.6730116670092565,103458999443646.92,100963.6704,22.445216876788955
1kq,Li6P(S4.3Se0.7)Br,4,Li24.0P4.0S17.2Se2.8Br4.0,0.00301,,,F-43m,216,10.0265,10.0265,10.0265,90.0,90.0,90.0,argyrodites,10.1021/acs.inorgchem.8b02443,1,D2 - 172,done,ICSD ,,,,,267200.0,172.0,,0.00301,exact,0.00301,1.0,-2.5214335044061564,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8391538461538464,2.6398333333333333,1.1528571428571428,2.19,-1.4869761904761905,-0.4498333333333333,1.98,119.06153846153845,187.63333333333333,60.285714285714285,17.0,-170.63333333333333,-127.34761904761905,0.09060223840824302,0.321295332842677,3056390985649.3706,10795870986.376017,5666901083931.938,38922178734970.945,524.9137462909065,5656105212945.5625,0.05471521942110178,0.29411764705882354,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,2.0,-0.4777585100481834,2.7200879460966165,86.6,235.74184615384613,-6.967852918945357,18389.7,0.0,107.01428571428569,12.857142857142856,0.0,0.0,0.0,17.770873537052164
gzp,Li1.2Lu0.2Hf1.8(PO4)3,6,Li7.2Lu1.2Hf10.8P18.0O72.0,9.79e-05,,,R-3c,167,8.836,8.836,21.997,90.0,90.0,120.0,nasicon,10.1016/0167-2738(93)90387-i,1,D1 - 367,not available,,,,,,,,297.0,9.79e-05,exact,9.79e-05,1.0,-4.009217308196862,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8332967032967034,3.44,1.659032258064516,1.822,-1.780967741935484,-1.6179999999999999,2.46,106.54578754578753,138.2,45.27956989247312,39.94666666666667,-98.25333333333332,-92.92043010752687,0.2890496864447661,0.32763798764452334,6485025555602.308,28978758058.690765,18980600002460.918,23506098848949.438,654.9832109443563,18951621244402.227,0.16232298321898914,0.197724943635991,0.0,0.2747252747252747,0.6593406593406593,0.06593406593406594,15.0,-0.5835126870275528,2.816230167949537,9.112087912087912,262.1026373626373,-15.083121417045337,13554.23089133089,7.064516129032259,81.21176470588236,65.61290322580646,0.8030448563658357,171434731020938.8,1101621.7224000003,22.003719194248166
x61,Li1.3Al0.15Sc0.15Ti1.7(PO4)3,6,Li7.8Al0.9Sc0.9Ti10.2P18.0O72.0,0.00124,,,R-3c,167,8.5244,8.5244,20.9553,90.0,90.0,120.0,nasicon,10.1016/j.ssi.2012.03.045,1,D2 - 144,not available,,,,,,,144.0,,0.00124,exact,0.00124,1.0,-2.906578314837765,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.851775956284153,3.44,1.7313492063492062,1.9267,-1.7086507936507938,-1.5132999999999999,2.46,104.86612021857923,138.2,41.37301587301587,34.58,-103.61999999999999,-96.82698412698412,0.25021707670043414,0.29937059242413805,6483988568750.304,28978758058.690765,18779245351020.043,23629516892007.977,648.0348575665797,18750266592961.35,0.16338275869814164,0.2020104241078066,0.0,0.273224043715847,0.6557377049180328,0.07103825136612021,15.0,-0.5115198003412118,2.811598367046002,9.817486338797814,257.9706557377049,-15.819859783087837,13306.140642076503,0.5634920634920635,79.63235294117648,38.650793650793645,0.8836841329652496,54251289455136.266,596198.42514219,18.8417401140488
kmr,Li10Ge0.95Si0.05P2S12,2,Li20.0Ge1.9Si0.1P4.0S24.0,0.0086,,,P42/nmc ,137,8.7149,8.7149,12.599,90.0,90.0,90.0,thio_lisicon,10.1016/j.jpowsour.2014.07.159,1,D1 - 772,not available,,,,,,,,641.0,0.0086,exact,0.0086,1.0,-2.065501548756432,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88578,2.58,1.2449615384615385,2.1281666666666665,-1.3350384615384616,-0.45183333333333353,1.6,118.494,184.0,58.026923076923076,26.45,-157.55,-125.97307692307692,0.14375,0.31536371237458194,3237647072107.2837,12278644599.949677,6214910235960.208,26516761659965.0,506.1560488513268,6202631591360.259,0.06346559569065963,0.225634865276809,0.0,0.12,0.48,0.4,21.0,-0.42102268539361976,2.7042844312804677,73.60000000000001,189.59040000000002,-7.994956367908364,18179.086,0.7307692307692306,105.25,17.276923076923076,0.7026859160767704,678657971626.5306,190804.46973333336,17.879895558344444
0y6,Li1.6Al0.6Ge1.4(PO4)3,6,Li9.6Al3.6Ge8.4P18.0O72.0,0.00014,,,R-3c,167,8.265,8.265,20.64,90.0,90.0,120.0,nasicon,10.1016/s0955-2219(99)00055-2,1,D1 - 401; D1 - 426,not available,,,,,,,,348.0,0.00014,exact,0.00014,1.0,-3.853871964321762,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8601075268817207,3.44,1.805757575757576,2.07,-1.634242424242424,-1.37,2.46,102.66397849462365,138.2,38.053030303030305,28.630000000000003,-109.57,-100.14696969696968,0.2071635311143271,0.27534754199008904,6462872311912.973,28978758058.690765,18160860591648.03,23932542442172.59,626.6956145900658,18131881833589.34,0.1616234385202842,0.2086021981060344,0.0,0.2688172043010753,0.6451612903225806,0.08602150537634409,15.0,-0.4499846345310758,2.7970566556605596,11.888172043010753,252.55338709677417,-16.186097599810946,12988.909543010752,2.121212121212121,78.43529411764706,35.39393939393939,0.9173573878312138,1213412895790.958,164233.03669344005,18.87801503499444
rr5,LiTi2(PO4)3,6,Li6.0Ti12.0P18.0O72.0,7.2e-05,,,R-3c,167,8.5135,8.5135,20.8705,90.0,90.0,120.0,nasicon,10.1007/s11164-013-1348-0,1,D1 - 312,done,,,,Yes,10.1039/b203652p,184088.0,,249.0,7.2e-05,exact,7.2e-05,1.0,-4.142667503568732,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8838888888888894,3.44,1.7716666666666667,1.9300000000000002,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.916666666666664,34.4,-103.79999999999998,-98.28333333333333,0.24891461649782926,0.2888326097443319,6590015846261.276,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,19683111264607.758,0.17156652682499385,0.20291686922702964,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,15.0,-0.481869070590127,2.8326529048625826,7.677777777777777,259.37966666666665,-16.862130144783144,13440.812777777775,0.6666666666666666,79.58823529411765,40.83333333333333,0.6730116670092565,55248708209701.625,632736.4055999999,19.259772348743912
pdv,La0.52Li0.45TiO3,1,La0.52Li0.45Ti1.0O3.0,0.000785,,,Pm-3m,221,3.8723,3.8723,3.8723,90.0,90.0,90.0,perovskites,10.1016/s0167-2738(98)00070-8,1,D2 - 97,not available,,,,,,,97.0,,0.000785,exact,0.000785,1.0,-3.1051303432547472,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.590140845070423,3.44,1.2959390862944162,1.3894736842105264,-2.1440609137055837,-2.0505263157894733,2.46,114.15244802146209,138.2,77.53181049069373,80.5017543859649,-57.69824561403509,-60.66818950930626,0.5825018407088633,0.5610116533335292,174880221002.33328,28978758058.690765,397065189952.04266,477801815963.2088,13.701939508513972,368086431893.3519,0.04360166798447626,0.052124091620231294,0.0,0.3058350100603622,0.6036217303822938,0.09054325955734407,18.0,-1.2028431580457668,1.1367820458591364,12.51307847082495,280.81502213279674,-2.6452342562040574,14158.526709143753,6.558375634517766,90.46017699115045,72.55329949238578,0.6424220210762541,21776716058790.863,125927.14681440443,23.18631041177257
fkj,Li6.5P0.5Si0.5S5Br,4,Li26.0P2.0Si2.0S20.0Br4.0,0.00219,,,F-43m,216,10.0521,10.0521,10.0521,90.0,90.0,90.0,argyrodites,10.1039/c7ta08581h,1,D2 - 168,done,appendix; ICSD,,,,,234597.0,168.0,,0.00219,exact,0.00219,1.0,-2.6595558851598815,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.798148148148148,2.643333333333333,1.1219999999999999,2.045,-1.5213333333333332,-0.5983333333333332,1.98,117.01851851851852,186.0,61.833333333333336,25.0,-161.0,-124.16666666666666,0.13440860215053763,0.3324372759856631,1664023069240.1138,11078757388.627398,2986378518721.3027,21589532633477.76,269.55897795784296,2975299761332.6753,0.04052815739090249,0.20766488413547238,0.07407407407407407,0.07407407407407407,0.37037037037037035,0.48148148148148145,2.0,-0.5057479091995221,2.4306538010602874,89.55555555555556,231.69666666666666,-5.032246209370393,17629.675925925927,0.0,106.07142857142856,12.600000000000001,0.6931471805599453,244604574391.77417,469019.52249999996,16.31995547505282
pfi,Li9.4Ba0.3GeP2S12,2,Li18.8Ba0.6Ge2.0P4.0S24.0,0.000707,,,P42/nmc ,137,8.734,8.734,13.005,90.0,90.0,90.0,lgps,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,,0.000707,exact,0.000707,1.0,-3.1505805862031004,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.895910931174089,2.58,1.249527559055118,2.0172727272727276,-1.330472440944882,-0.5627272727272725,1.69,120.11046847888952,184.0,59.74240719910011,37.64502164502165,-146.35497835497836,-124.25759280089989,0.20459250894033507,0.3246869956472832,3268804211480.3745,12278644599.949677,6345836243178.415,24067631844252.56,516.8189527372119,6333557598578.466,0.06445046004392892,0.20583684342382969,0.0,0.13360323886639675,0.48582995951416996,0.3805668016194332,13.0,-0.4319870996419012,2.7133384316864504,70.02429149797571,202.98669172932327,-8.008459019969187,18555.275510204083,1.2598425196850394,107.08496732026144,20.771653543307085,0.8832853412536135,187017697752540.1,173726.7384756658,18.790422516988027
dco,Li2Zn0.5PS4,2,Li4.0Zn1.0P2.0S8.0,0.00013,,, I-4,82,5.795,5.795,8.834,90.0,90.0,90.0,sulfides,10.1021/acs.chemmater.7b05108,1,D2 - 69,available,264462-ICSD,,,,,264462.0,69.0,,0.00013,exact,0.00013,1.0,-3.886056647693163,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",2.0393333333333334,2.58,1.4214285714285713,2.01,-1.1585714285714288,-0.5700000000000003,1.6,122.88888888888889,184.0,53.047619047619044,33.77777777777778,-150.22222222222223,-130.95238095238096,0.18357487922705315,0.2883022774327122,5246037793872.075,12278644599.949677,11227476821611.646,26031639505415.484,914.3905689442026,11215198177011.697,0.09674250338199086,0.20597942147155893,0.0,0.2,0.5333333333333333,0.26666666666666666,20.0,-0.33401878142561375,2.9611317380820923,49.06666666666666,196.62222222222223,-12.668661157165472,19612.318518518518,1.4285714285714286,106.0909090909091,24.571428571428573,0.6365141682948128,11181706554189.4,31313.36542222221,22.255510996829912
