ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
liverpool_68_0051,LiPO3,,Li1 P1 O3,2.5e-08,,,,,,,,,,,Glass,10.1007/s00339-007-4020-y,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=68; measured_temperature_C=280; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_69_0052,LiPO3,,Li1 P1 O3,4.5e-07,,,,,,,,,,,Glass,10.1007/s00339-007-4020-y,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=69; measured_temperature_C=322; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_70_0053,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,0.0135,,,,,,,,,,,Garnet,10.1007/s00339-008-4494-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=70; measured_temperature_C=200; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_71_0054,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,0.00473,,,,,,,,,,,Garnet,10.1007/s00339-008-4494-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=71; measured_temperature_C=150; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_72_0055,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,0.00113,,,,,,,,,,,Garnet,10.1007/s00339-008-4494-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=72; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_73_0056,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,0.000138,,,,,,,,,,,Garnet,10.1007/s00339-008-4494-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=73; measured_temperature_C=50; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_74_0057,Li0.228La0.59Ti1O3,,Li0.228 La0.59 Ti1 O3,0.000106,,,,,,,,,,,Perovskite,10.1007/s10717-007-0032-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=74; measured_temperature_C=214; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_75_0058,Li0.24La0.59Ti1O3,,Li0.24 La0.59 Ti1 O3,0.000227,,,,,,,,,,,Perovskite,10.1007/s10717-007-0032-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=75; measured_temperature_C=89; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_76_0059,Li0.24La0.59Ti1O3,,Li0.24 La0.59 Ti1 O3,0.000252,,,,,,,,,,,Perovskite,10.1007/s10717-007-0032-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=76; measured_temperature_C=124; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_78_0060,Li0.24La0.59Ti1O3,,Li0.24 La0.59 Ti1 O3,0.000226,,,,,,,,,,,Perovskite,10.1007/s10717-007-0032-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=78; measured_temperature_C=55; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_80_0062,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,,Li0.33 La0.56 Ti0.96 Al0.04 O2.96 F0.04,0.0095,,,,,,,,,,,Perovskite,10.1007/s11581-006-0011-9,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=80; measured_temperature_C=200; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_82_0063,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,,Li0.33 La0.56 Ti0.96 Al0.04 O2.96 F0.04,0.00274,,,,,,,,,,,Perovskite,10.1007/s11581-006-0011-9,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=82; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_84_0065,Li1Sb0.6P0.4S2.4,,Li1 Sb0.6 P0.4 S2.4,2.26e-07,,,,,,,,,,,Glass,10.1007/s11581-006-0054-y,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=84; measured_temperature_C=34; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_85_0066,Li0.6Sb0.84P0.56S2.96,,Li0.6 Sb0.84 P0.56 S2.96,2.98e-08,,,,,,,,,,,Glass,10.1007/s11581-006-0054-y,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=85; measured_temperature_C=31; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_87_0068,Ba1.25Li6.25La1.75Ta2O12,,Ba1.25 Li6.25 La1.75 Ta2 O12,0.00761,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=87; measured_temperature_C=200; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_88_0069,Li5La3Ta2O12,,Li5 La3 Ta2 O12,0.00272,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=88; measured_temperature_C=199; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_89_0070,Ba1.25Li6.25La1.75Ta2O12,,Ba1.25 Li6.25 La1.75 Ta2 O12,0.0014,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=89; measured_temperature_C=127; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_90_0071,Li5La3Ta2O12,,Li5 La3 Ta2 O12,0.000343,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=90; measured_temperature_C=129; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_91_0072,Ba1.25Li6.25La1.75Ta2O12,,Ba1.25 Li6.25 La1.75 Ta2 O12,0.000624,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=91; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_92_0073,Ba1.25Li6.25La1.75Ta2O12,,Ba1.25 Li6.25 La1.75 Ta2 O12,0.000129,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=92; measured_temperature_C=34; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_93_0074,Li5La3Ta2O12,,Li5 La3 Ta2 O12,5e-05,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=93; measured_temperature_C=79; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_94_0075,Ba1.25Li6.25La1.75Ta2O12,,Ba1.25 Li6.25 La1.75 Ta2 O12,2.7e-05,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=94; measured_temperature_C=18; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_95_0076,Li5La3Ta2O12,,Li5 La3 Ta2 O12,2.91e-06,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=95; measured_temperature_C=32; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_96_0077,Li5La3Ta2O12,,Li5 La3 Ta2 O12,1.31e-06,,,,,,,,,,,Garnet,10.1007/s11581-007-0097-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=96; measured_temperature_C=15; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_97_0078,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.00024,,,,,,,,,,,NASICON,10.1007/s11581-007-0197-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=97; measured_temperature_C=58.17; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_100_0081,Li1P0.65I0.35O1.95,,Li1 P0.65 I0.35 O1.95,0.00158,,,,,,,,,,,Glass,10.1007/s11581-008-0252-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=100; measured_temperature_C=110.18; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_101_0082,Li1P0.75I0.25O2.25,,Li1 P0.75 I0.25 O2.25,0.000794,,,,,,,,,,,Glass,10.1007/s11581-008-0252-x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=101; measured_temperature_C=110; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_104_0084,Li0.5P1Cl0.5O2.5,,Li0.5 P1 Cl0.5 O2.5,9.12e-06,,,,,,,,,,,Glass,10.1007/s11581-008-0276-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=104; measured_temperature_C=192; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_105_0085,Li0.5P1Cl0.5O2.5,,Li0.5 P1 Cl0.5 O2.5,1.23e-06,,,,,,,,,,,Glass,10.1007/s11581-008-0276-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=105; measured_temperature_C=149.87; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_107_0087,Li0.8La0.066Zr2P3O12,,Li0.8 La0.066 Zr2 P3 O12,0.00317,,,,,,,,,,,NASICON,10.1007/s11581-009-0332-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=107; measured_temperature_C=225.81; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_108_0088,Li0.8La0.066Zr2P3O12,,Li0.8 La0.066 Zr2 P3 O12,0.000886,,,,,,,,,,,NASICON,10.1007/s11581-009-0332-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=108; measured_temperature_C=176.37; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_109_0089,Li0.8La0.066Zr2P3O12,,Li0.8 La0.066 Zr2 P3 O12,0.000176,,,,,,,,,,,NASICON,10.1007/s11581-009-0332-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=109; measured_temperature_C=126.37; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_110_0090,Li0.8La0.066Zr2P3O12,,Li0.8 La0.066 Zr2 P3 O12,3.73e-05,,,,,,,,,,,NASICON,10.1007/s11581-009-0332-6,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=110; measured_temperature_C=77.03; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_111_0091,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,0.000125,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=111; measured_temperature_C=131; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_112_0092,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,9.33e-05,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=112; measured_temperature_C=110; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_113_0093,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,2.65e-05,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=113; measured_temperature_C=70; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_114_0094,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,1.17e-05,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=114; measured_temperature_C=50; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_116_0096,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,2.07e-06,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=116; measured_temperature_C=10; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_117_0097,Li25Al(P12O37)2,,Li100 Al4 P96 O296,5.01e-08,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=117; measured_temperature_C=60; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_118_0098,Li25Al(P12O37)2,,Li100 Al4 P96 O296,1.99e-07,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=118; measured_temperature_C=75; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_119_0099,Li25Al(P12O37)2,,Li100 Al4 P96 O296,6.31e-07,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=119; measured_temperature_C=95; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_120_0100,Li25Al(P12O37)2,,Li100 Al4 P96 O296,4.47e-06,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=120; measured_temperature_C=121; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_121_0101,Li25Al(P12O37)2,,Li100 Al4 P96 O296,7.94e-06,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=121; measured_temperature_C=130; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_123_0103,Li50Al3P47O147,,Li100 Al6 P94 O294,5.25e-08,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=123; measured_temperature_C=52; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_124_0104,Li50Al3P47O147,,Li100 Al6 P94 O294,1.12e-07,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=124; measured_temperature_C=65; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_125_0105,Li50Al3P47O147,,Li100 Al6 P94 O294,5e-07,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=125; measured_temperature_C=85; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_126_0106,Li50Al3P47O147,,Li100 Al6 P94 O294,1.78e-06,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=126; measured_temperature_C=105; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_127_0107,Li50Al3P47O147,,Li100 Al6 P94 O294,1.12e-05,,,,,,,,,,,Glass,10.1016/j.jeurceramsoc.2008.12.016,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=127; measured_temperature_C=130; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_136_0112,Li134Si43S133O20,,Li134 Si43 S133 O20,0.044,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=136; measured_temperature_C=193; chemical_family=Sulphides and Other Anions,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_139_0113,Li134Si43S133O20,,Li134 Si43 S133 O20,0.0132,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=139; measured_temperature_C=130; chemical_family=Sulphides and Other Anions,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_142_0114,Li134Si43S133O20,,Li134 Si43 S133 O20,0.009,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=142; measured_temperature_C=109; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_143_0115,Li134Si43S133O20,,Li134 Si43 S133 O20,0.00409,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=143; measured_temperature_C=84; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_144_0116,Li1.6P0.4S1.8,,Li1.6 P0.4 S1.8,0.00403,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=144; measured_temperature_C=105; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_145_0117,Li134Si43S133O20,,Li134 Si43 S133 O20,0.0023,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=145; measured_temperature_C=68; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_146_0118,Li1.6P0.4S1.8,,Li1.6 P0.4 S1.8,0.00254,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=146; measured_temperature_C=40.25; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_148_0120,Li1.6P0.4S1.8,,Li1.6 P0.4 S1.8,0.00118,,,,,,,,,,,Glass,10.1016/j.jpowsour.2006.04.037,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=148; measured_temperature_C=68; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_152_0123,Li1.15P0.6Cl0.25O1.95,,Li1.15 P0.6 Cl0.25 O1.95,2.49e-05,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.07.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=152; measured_temperature_C=53.63; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_155_0125,Li0.7Ti1.7Al0.3P3O12,,Li0.7 Ti1.7 Al0.3 P3 O12,0.000401,,,,,,,,,,,NASICON,10.1016/j.jpowsour.2008.08.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=155; measured_temperature_C=60.08; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_156_0126,Li0.7Ti1.7Al0.3P3O12,,Li0.7 Ti1.7 Al0.3 P3 O12,0.000202,,,,,,,,,,,NASICON,10.1016/j.jpowsour.2008.08.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=156; measured_temperature_C=40.2; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_157_0127,Li0.7Ti1.7Al0.3P3O12,,Li0.7 Ti1.7 Al0.3 P3 O12,7.73e-05,,,,,,,,,,,NASICON,10.1016/j.jpowsour.2008.08.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=157; measured_temperature_C=19.74; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_159_0129,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.000219,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=159; measured_temperature_C=60; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_161_0131,Li3.09B1N0.52O2.53,,Li3.09 B1 N0.52 O2.53,3.86e-05,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=161; measured_temperature_C=110; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_162_0132,Li3.09B1N0.52O2.53,,Li3.09 B1 N0.52 O2.53,1.19e-05,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=162; measured_temperature_C=69; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_163_0133,Li3.09B1N0.52O2.53,,Li3.09 B1 N0.52 O2.53,1.85e-06,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=163; measured_temperature_C=39; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_164_0134,Li3.09B1N0.52O2.53,,Li3.09 B1 N0.52 O2.53,3.08e-07,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.089,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=164; measured_temperature_C=9; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_166_0135,Li1.4Ti0.528Al0.4Ge1.072P3O12,,Li1.4 Ti0.528 Al0.4 Ge1.072 P3 O12,0.00412,,,,,,,,,,,NASICON,10.1016/j.ssi.2004.05.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=166; measured_temperature_C=143; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_167_0136,Li1.4Ti0.528Al0.4Ge1.072P3O12,,Li1.4 Ti0.528 Al0.4 Ge1.072 P3 O12,0.00204,,,,,,,,,,,NASICON,10.1016/j.ssi.2004.05.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=167; measured_temperature_C=97; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_168_0137,Li1.4Ti0.528Al0.4Ge1.072P3O12,,Li1.4 Ti0.528 Al0.4 Ge1.072 P3 O12,0.00117,,,,,,,,,,,NASICON,10.1016/j.ssi.2004.05.009,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=168; measured_temperature_C=60; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_170_0139,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.0104,,,,,,,,,,,NASICON,10.1016/j.ssi.2006.04.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=170; measured_temperature_C=203; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_171_0140,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.00707,,,,,,,,,,,NASICON,10.1016/j.ssi.2006.04.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=171; measured_temperature_C=143; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_173_0142,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.0218,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=173; measured_temperature_C=220.68; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_174_0143,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.0157,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=174; measured_temperature_C=177.3; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_175_0144,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.0097,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=175; measured_temperature_C=137.02; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_176_0145,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.00668,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=176; measured_temperature_C=76.75; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_177_0146,Li134Si43S133O20,,Li134 Si43 S133 O20,0.003,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=177; measured_temperature_C=121; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_178_0147,Li134Si43S133O20,,Li134 Si43 S133 O20,0.00163,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=178; measured_temperature_C=90; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_179_0148,Li134Si43S133O20,,Li134 Si43 S133 O20,0.000757,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=179; measured_temperature_C=73; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_180_0149,Li134Si43S133O20,,Li134 Si43 S133 O20,0.000303,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=180; measured_temperature_C=47; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_182_0151,Li0.6Ga0.14Ge0.63S1.77,,Li0.6 Ga0.14 Ge0.63 S1.77,0.00422,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=182; measured_temperature_C=215; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_188_0153,Li1Ga0.1Ge0.45S1.55,,Li1 Ga0.1 Ge0.45 S1.55,0.0335,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=188; measured_temperature_C=215; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_190_0155,Li0.8Ga0.12Ge0.54S1.66,,Li0.8 Ga0.12 Ge0.54 S1.66,0.0119,,,,,,,,,,,Glass,10.1016/j.ssi.2007.10.011,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=190; measured_temperature_C=205; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
