pair_id,group_id,doi,化学式_a,化学式_b,family,trend_label,pair_weight_group_equal,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_log10_phi_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_n_host_cation,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_minus,delta_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,mean_chi_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,abs_delta_n_Li,composition_L1_distance
trpair_001672,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,nasicon,unchanged,0.0022988505747126436,0.039050445765817066,-0.006837143679417679,-0.006606950754922014,0.2868773988162392,0.0051041854320542784,-0.006837143679417679,-0.262189995796561,-0.0015012310094277836,-54.49575677054963,-0.0199057775019007,-0.009050021017233956,0.0,0.0,0.8225700792487443,13.277118676052897,-0.7829795298589162,-16.05201860947019,0.06848615865009308,104.84967423287094,19.067315656499602,2.861628835645229,0.039050445765817066,0.006837143679417679,0.006606950754922014,0.2868773988162392,0.0051041854320542784,0.04299525611001027
trpair_001673,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.006340823313092159,-0.005367312359853549,0.17695820524513906,0.0051041854320542784,-0.006340823313091715,-0.397435897435912,-0.0015012310094277836,-68.1217813607127,-0.3142101001147388,-0.012328709541824523,0.0,0.0,0.8225700792487443,13.277366836236059,-0.782359710661382,-16.10697820625574,0.06848615865009308,104.78205128205127,18.920163495193187,2.859989491382934,0.039050445765817066,0.006340823313092159,0.005367312359853549,0.17695820524513906,0.0051041854320542784,0.04299525611001027
trpair_001674,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3La0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.007543174542639974,-0.010394647213020303,0.9228096018738441,0.0051041854320542784,-0.007543174542639974,0.7946406052963368,-0.0015012310094277836,128.82912483236396,0.196652164637225,-0.020689365279529248,0.0,0.0,0.8225700792487443,13.276765660621285,-0.7848733780879653,-15.734052507941385,0.06848615865009308,105.3780895334174,19.17559462756917,2.8558091635140816,0.039050445765817066,0.007543174542639974,0.010394647213020303,0.9228096018738441,0.0051041854320542784,0.04299525611001027
trpair_001675,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,nasicon,unchanged,0.0022988505747126436,0.039050445765817066,-0.006926355130051576,-0.006882962412358307,0.31449949139759603,0.0051041854320542784,-0.006926355130051576,-0.22530474989491722,-0.0015012310094277836,-50.392273163992286,-0.08912054327737806,-0.008722152164775565,0.0,0.0,0.8225700792487443,13.27707407032758,-0.7831175356876343,-16.03820756317951,0.06848615865009308,104.86811685582177,19.032708273611867,2.8617927700714585,0.039050445765817066,0.006926355130051576,0.006882962412358307,0.31449949139759603,0.0051041854320542784,0.021017234131988284
trpair_001676,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,nasicon,decrease,0.0022988505747126436,0.039050445765817066,-0.007074535651886649,-0.007399802641851916,0.3703193078662803,0.0051041854320542784,-0.007074535651887537,-0.147435897435912,-0.0015012310094277836,-41.1842813607127,-0.11133651979329784,-0.011509037410676992,0.0,0.0,0.8225700792487443,13.276999980066662,-0.7833759558023812,-16.010297654945166,0.06848615865009308,104.90705128205127,19.021600285353905,2.8603993274485076,0.039050445765817066,0.007074535651886649,0.007399802641851916,0.3703193078662803,0.0051041854320542784,0.04299525611001027
trpair_001677,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4La0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.014565854052758453,-0.01834436922977234,1.4037045922319162,0.0101528905876732,-0.01456585405275801,0.9043756967670049,-0.0029861442904920987,137.42635398418133,0.201268007464936,-0.03321906354515036,0.0,0.0,0.8381087463951837,13.273254320866226,-0.7888482390963414,-15.493605012762348,0.07101051122790253,105.43295707915273,19.17790254898302,2.849544314381271,0.0701277800586958,0.014565854052758453,0.01834436922977234,1.4037045922319162,0.0101528905876732,0.06378404204491159
trpair_001678,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,nasicon,unchanged,0.0022988505747126436,0.0701277800586958,-0.013624337634533745,-0.013288578620038627,0.5814930336420474,0.0101528905876732,-0.01362433763453419,-0.4970735785953053,-0.0029861442904920987,-105.67838031533574,-0.0854478867745172,-0.017784280936454344,0.0,0.0,0.8381087463951837,13.273725079075337,-0.7863203437914745,-15.904710792057283,0.07101051122790253,104.73223244147158,19.034544601863296,2.857261705685619,0.0701277800586958,0.013624337634533745,0.013288578620038627,0.5814930336420474,0.0101528905876732,0.06378404204491159
trpair_001679,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.012962782617977453,-0.011637111504051778,0.4386335485903121,0.0101528905876732,-0.012962782617977897,-0.676421404682273,-0.0029861442904920987,-123.74767379359582,-0.47339607659596084,-0.022132107023411507,0.0,0.0,0.8381087463951837,13.274055856583615,-0.785494610233481,-15.976140534583152,0.07101051122790253,104.64255852842808,18.840570506952574,2.8550877926421405,0.0701277800586958,0.012962782617977453,0.011637111504051778,0.4386335485903121,0.0101528905876732,0.06378404204491159
trpair_001680,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,nasicon,unchanged,0.0022988505747126436,0.0701277800586958,-0.013940851027509638,-0.014345651833525541,0.689751390876598,0.0101528905876732,-0.013940851027509638,-0.3448996655518357,-0.0029861442904920987,-88.02620640229179,-0.20618139807248426,-0.021045150501671994,0.0,0.0,0.8381087463951837,13.27356682237885,-0.7868488803982179,-15.850581613440008,0.07101051122790253,104.8083193979933,18.97417784621431,2.85563127090301,0.0701277800586958,0.013940851027509638,0.014345651833525541,0.689751390876598,0.0101528905876732,0.06378404204491159
trpair_001681,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.013743276001203952,-0.013656499397121213,0.617347464322842,0.0101528905876732,-0.013743276001204396,-0.44816053511705434,-0.0029861442904920987,-100.23680422837788,-0.1768628098006424,-0.017349498327758894,0.0,0.0,0.8381087463951837,13.273665609892003,-0.7865043041800157,-15.886783576716887,0.07101051122790253,104.7566889632107,18.988837140350235,2.857479096989967,0.0701277800586958,0.013743276001203952,0.013656499397121213,0.617347464322842,0.0101528905876732,0.04180602006688961
trpair_001682,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4In0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.01433647168427754,-0.01625536623244994,0.9427627343081735,0.0101528905876732,-0.014336471684277985,0.05727424749164811,-0.0029861442904920987,-31.118597706639775,0.1216176129008808,-0.018436454849497963,0.0,0.0,0.8381087463951837,13.273369012050466,-0.7878037375976801,-15.72407594172422,0.07101051122790253,105.00940635451505,19.138077351700993,2.8569356187290973,0.0701277800586958,0.01433647168427754,0.01625536623244994,0.9427627343081735,0.0101528905876732,0.06378404204491159
trpair_001683,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,nasicon,unchanged,0.0022988505747126436,0.09490086849094392,-0.021195738998665448,-0.023574530371070268,1.3044878262150803,0.01514701514701515,-0.021195738998665004,-0.04022869022868747,-0.004455004455004463,-63.611732254230446,0.10683658571873167,-0.027234927234927042,0.0,0.0,0.8504952906113077,13.269939378393271,-0.7914633196669902,-15.543213395770767,0.0735075735075735,104.96065488565489,19.13068683810992,2.8525363825363828,0.09490086849094392,0.021195738998665448,0.023574530371070268,1.3044878262150803,0.01514701514701515,0.0843480843480843
trpair_001684,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,nasicon,increase,0.0022988505747126436,0.09490086849094392,-0.02070112619693809,-0.02118548523981345,0.9972516732539649,0.01514701514701515,-0.020701126196937647,-0.5402286902286875,-0.004455004455004463,-134.36173225423045,-0.2995342810447319,-0.030478170478170696,0.0,0.0,0.8504952906113077,13.270186684794137,-0.7902687971013619,-15.696831472251326,0.0735075735075735,104.71065488565489,18.92750140472819,2.850914760914761,0.09490086849094392,0.02070112619693809,0.02118548523981345,0.9972516732539649,0.01514701514701515,0.0843480843480843
trpair_001685,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,nasicon,unchanged,0.0022988505747126436,0.09490086849094392,-0.02030549599908582,-0.019864221926874315,0.8655126555697645,0.01514701514701515,-0.020305495999086265,-0.7294178794178805,-0.004455004455004463,-156.30767820017536,-0.15005965960255807,-0.02642411642411613,0.0,0.0,0.8504952906113077,13.270384499893062,-0.7896081654448923,-15.762700981093424,0.0735075735075735,104.61606029106028,19.002238715449273,2.852941787941788,0.09490086849094392,0.02030549599908582,0.019864221926874315,0.8655126555697645,0.01514701514701515,0.0843480843480843
trpair_001686,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,nasicon,unchanged,0.0022988505747126436,0.09490086849094392,-0.02045415616702151,-0.020324004504940874,0.9091645437935814,0.01514701514701515,-0.020454156167022397,-0.6686070686070735,-0.004455004455004463,-149.5424754974738,-0.2632576078367741,-0.025883575883575816,0.0,0.0,0.8504952906113077,13.270310169809093,-0.7898380567339256,-15.740875036981517,0.0735075735075735,104.6464656964657,18.945639741332165,2.8532120582120584,0.09490086849094392,0.02045415616702151,0.020324004504940874,0.9091645437935814,0.01514701514701515,0.06237006237006232
trpair_001687,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5La0.5Ti1.5(PO4)3,nasicon,increase,0.0022988505747126436,0.09490086849094392,-0.0214825690504874,-0.026190895188186847,1.8626143920748888,0.01514701514701515,-0.021482569050488287,1.0129244629244596,-0.004455004455004463,145.93064011814204,0.20583503685866233,-0.04561330561330568,0.0,0.0,0.8504952906113077,13.269795963367361,-0.7927715020755486,-15.264150112840863,0.0735075735075735,105.48723146223145,19.180186063679884,2.8433471933471934,0.09490086849094392,0.0214825690504874,0.026190895188186847,1.8626143920748888,0.01514701514701515,0.0843480843480843
trpair_001688,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.5Al0.5Ti1.5(PO4)3,nasicon,unchanged,0.0022988505747126436,0.09490086849094392,-0.019478808888868215,-0.017801614925241682,0.6913669368817263,0.01514701514701515,-0.01947880888886866,-0.9523908523908489,-0.004455004455004463,-178.772205227202,-0.6295323691201844,-0.03182952182952192,0.0,0.0,0.8504952906113077,13.270797843448172,-0.7885768619440761,-15.849773840437443,0.0735075735075735,104.5045738045738,18.762502360690462,2.8502390852390853,0.09490086849094392,0.019478808888868215,0.017801614925241682,0.6913669368817263,0.01514701514701515,0.0843480843480843
trpair_001689,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,LiTi2(PO4)3,nasicon,decrease,0.0022988505747126436,-0.13003318935657926,0.014195425965205288,0.014108614024251454,-0.6666728359048371,-0.010378510378510383,0.014195425965204844,0.4581196581196565,0.0030525030525030417,102.46428876678874,0.1825038034933577,0.017735042735042672,0.0,0.0,0.7380282616875462,13.287634960875208,-0.7726217474693294,-16.528793726830727,0.060744810744810744,105.20982905982905,19.168520446997235,2.8750213675213674,0.13003318935657926,0.014195425965205288,0.014108614024251454,0.6666728359048371,0.010378510378510383,0.042735042735042694
trpair_001690,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.2Ti2Si0.2P2.8O12,nasicon,unchanged,0.0022988505747126436,0.016924826720201902,-0.026182740465239718,-0.013680397122725285,0.6047395383749965,0.0,-0.026182740465239274,0.2170329670329636,0.0,13.6229395604405,-0.05276478576421084,-0.006373626373626262,0.0,0.0,0.8115072697259367,13.267445877659984,-0.7865162530428178,-15.893087539690809,0.06593406593406594,105.08928571428571,19.05088615236845,2.862967032967033,0.016924826720201902,0.026182740465239718,0.013680397122725285,0.6047395383749965,0.0,0.04395604395604394
trpair_001691,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.2Sc0.2Ti1.8(PO4)3,nasicon,increase,0.0022988505747126436,0.0,-0.00030107309225435586,-0.0013273525201888958,0.1776109294151027,0.0,-0.00030107309225391177,0.2637362637362628,0.0,36.263736263736064,-0.0454163597649071,-0.005164835164835235,0.0,0.0,0.8030448563658358,13.280386711346477,-0.7803397307415496,-16.106651844170756,0.06593406593406594,105.11263736263736,19.0545603653681,2.8635714285714284,0.0,0.00030107309225435586,0.0013273525201888958,0.1776109294151027,0.0,0.02197802197802198
trpair_001692,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Ti2Si0.3P2.7O12,nasicon,increase,0.0022988505747126436,0.06501659467828957,-0.04681506276921432,-0.027565413660733062,1.1996644848843303,0.0051041854320542784,-0.046815062769215654,0.09846574190835611,-0.0015012310094277836,-30.069527262352494,-0.16741419277969882,-0.018230348886086656,0.0,0.0,0.8355531537049805,13.257129716507997,-0.7934587613118217,-15.595625066436142,0.06848615865009308,105.0300021017234,18.993561448860703,2.8570386717108027,0.06501659467828957,0.04681506276921432,0.027565413660733062,1.1996644848843303,0.0051041854320542784,0.06377229328049003
trpair_001693,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.007378019656103518,-0.008875212604228855,0.5731528280912368,0.0051041854320542784,-0.007378019656103518,0.16813787305589756,-0.0015012310094277836,3.706087491746075,-0.15651681581224608,-0.016427070197561733,0.0,0.0,0.8225700792487443,13.276848238064552,-0.7841136607835696,-15.908880894832688,0.06848615865009308,105.06483816729718,18.99901013734443,2.8579403110550654,0.039050445765817066,0.007378019656103518,0.008875212604228855,0.5731528280912368,0.0051041854320542784,0.04299525611001027
trpair_001694,trgrp_0162,10.1149/1.2086597,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.014345568582699642,-0.016314464574635146,0.9523362558809971,0.0101528905876732,-0.014345568582699642,0.07357859531774125,-0.0029861442904920987,-28.497673793595823,-0.2657716200407414,-0.02756688963210685,0.0,0.0,0.8381087463951837,13.273364463601254,-0.7878332867687727,-15.719289180937809,0.07101051122790253,105.0175585284281,18.944382735230185,2.852370401337793,0.0701277800586958,0.014345568582699642,0.016314464574635146,0.9523362558809971,0.0101528905876732,0.06378404204491159
trpair_001695,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.2Al0.2Ti1.8(PO4)3,nasicon,increase,0.0022988505747126436,0.0,0.0004892489866037408,0.001355718199480327,-0.1324083283217412,0.0,0.0004892489866037408,-0.1675824175824232,0.0,-18.057005494505574,-0.13692534748058094,-0.0005494505494501034,0.0,0.0,0.8030448563658358,13.280683085869727,-0.7793427394800408,-16.223390081995944,0.06593406593406594,104.94917582417582,18.99384106082934,2.864010989010989,0.0,0.0004892489866037408,0.001355718199480327,0.1324083283217412,0.0,0.02197802197802198
trpair_001696,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.2La0.2Ti1.8(PO4)3,nasicon,unchanged,0.0022988505747126436,0.0,-0.0003123503850108733,-0.001993776972057937,0.3802295732342227,0.0,-0.0003123503850104292,0.6315018315018222,0.0,113.96503052503067,0.20695153239278952,-0.006153846153845954,0.0,0.0,0.8030448563658358,13.280282286183919,-0.78101748706581,-15.967071131217963,0.06593406593406594,105.34871794871795,19.16577950076603,2.8612087912087913,0.0,0.0003123503850108733,0.001993776972057937,0.3802295732342227,0.0,0.02197802197802198
trpair_001697,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.2Ga0.2Ti1.8(PO4)3,nasicon,increase,0.0022988505747126436,0.0,0.00015826593461731875,0.0005285992788232052,-0.05719601120615181,0.0,0.00015826593461731875,-0.0769230769230802,0.0,-8.923076923076223,0.06155132081608272,0.0016483516483520866,0.0,0.0,0.8030448563658358,13.280517594343735,-0.7797562989403695,-16.18578392343815,0.06593406593406594,104.99450549450549,19.09307939497767,2.86510989010989,0.0,0.00015826593461731875,0.0005285992788232052,0.05719601120615181,0.0,0.02197802197802198
trpair_001698,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3In0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.007272412460743283,-0.00848640516892818,0.5274770038190635,0.0051041854320542784,-0.007272412460743283,0.1036449888908777,-0.0015012310094277836,-4.442737044373644,0.15153656798489834,-0.0076736924277907015,0.0,0.0,0.8225700792487443,13.276802255146054,-0.7842638011642451,-15.893447415925543,0.06848615865009308,105.08478952741248,19.13807201856208,2.8604488680718188,0.039050445765817066,0.007272412460743283,0.00848640516892818,0.5274770038190635,0.0051041854320542784,0.04299525611001027
trpair_001699,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.006738357163238007,-0.0062624066565961645,0.24860600777300768,0.0051041854320542784,-0.006738357163237563,-0.314387797994371,-0.0015012310094277836,-60.66814688043996,-0.004940966820978332,-0.007181889149102005,0.0,0.0,0.8225700792487443,13.277069282794805,-0.7831518019080791,-16.032882913948573,0.06848615865009308,104.87577313396986,19.05983325115914,2.8606947697111633,0.039050445765817066,0.006738357163238007,0.0062624066565961645,0.24860600777300768,0.0051041854320542784,0.04299525611001027
trpair_001700,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.006242036796912487,-0.005022768261527699,0.13868681420190754,0.0051041854320542784,-0.006242036796911599,-0.449633699633722,-0.0015012310094277836,-74.29417147060303,-0.29924528943381645,-0.010460577673692573,0.0,0.0,0.8225700792487443,13.277317442977969,-0.7825319827105448,-16.08784251073412,0.06848615865009308,104.80815018315018,18.912681089852725,2.859055425448868,0.039050445765817066,0.006242036796912487,0.005022768261527699,0.13868681420190754,0.0051041854320542784,0.04299525611001027
trpair_001701,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3La0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.007444388026460302,-0.010050103114694453,0.8845382108306126,0.0051041854320542784,-0.007444388026459858,0.7424428030985268,-0.0015012310094277836,122.65673472247363,0.21161697531814738,-0.018821233411397298,0.0,0.0,0.8225700792487443,13.276716267363195,-0.7850456501371282,-15.71491681241977,0.06848615865009308,105.4041884345163,19.168112222228707,2.854875097580016,0.039050445765817066,0.007444388026460302,0.010050103114694453,0.8845382108306126,0.0051041854320542784,0.04299525611001027
trpair_001702,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,nasicon,increase,0.0022988505747126436,0.039050445765817066,-0.006827568613871904,-0.006538418314032457,0.2762281003543645,0.0051041854320542784,-0.00682756861387146,-0.27750255209272723,-0.0015012310094277836,-56.564663273882616,-0.07415573259645569,-0.006854020296643615,0.0,0.0,0.8225700792487443,13.27702467706949,-0.7832898077367972,-16.019071867657892,0.06848615865009308,104.89421575692067,19.025225868271406,2.8608587041373923,0.039050445765817066,0.006827568613871904,0.006538418314032457,0.2762281003543645,0.0051041854320542784,0.04299525611001027
trpair_001703,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,nasicon,unchanged,0.0022988505747126436,0.039050445765817066,-0.006975749135706977,-0.007055258543526066,0.3320479168230488,0.0051041854320542784,-0.006975749135707421,-0.19963369963372202,-0.0015012310094277836,-47.35667147060303,-0.09637170911237547,-0.009640905542545042,0.0,0.0,0.8225700792487443,13.27695058680857,-0.783548227851544,-15.99116195942355,0.06848615865009308,104.93315018315018,19.014117880013444,2.859465261514442,0.039050445765817066,0.006975749135706977,0.007055258543526066,0.3320479168230488,0.0051041854320542784,0.021017234131988284
trpair_001704,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4La0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.014467067536578782,-0.01799982513144649,1.3654332011886847,0.0101528905876732,-0.014467067536577893,0.8521778945691949,-0.0029861442904920987,131.253963874291,0.21623281814585837,-0.03135093167701841,0.0,0.0,0.8381087463951837,13.273204927608136,-0.7890205111455042,-15.474469317240732,0.07101051122790253,105.45905598025163,19.17042014364256,2.848610248447205,0.0701277800586958,0.014467067536578782,0.01799982513144649,1.3654332011886847,0.0101528905876732,0.06378404204491159
trpair_001705,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.013525551118354073,-0.012944034521712777,0.5432216425988159,0.0101528905876732,-0.013525551118354073,-0.5492713807931153,-0.0029861442904920987,-111.85077042522607,-0.07048307609359483,-0.015916149068322394,0.0,0.0,0.8381087463951837,13.273675685817249,-0.7864926158406373,-15.885575096535668,0.07101051122790253,104.75833134257047,19.027062196522834,2.8563276397515533,0.0701277800586958,0.013525551118354073,0.012944034521712777,0.5432216425988159,0.0101528905876732,0.06378404204491159
trpair_001706,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.012863996101797781,-0.011292567405725928,0.4003621575470806,0.0101528905876732,-0.012863996101797781,-0.728619206880083,-0.0029861442904920987,-129.92006390348615,-0.45843126591503847,-0.020263975155279557,0.0,0.0,0.8381087463951837,13.274006463325527,-0.785666882282644,-15.957004839061536,0.07101051122790253,104.668657429527,18.833088101612113,2.8541537267080743,0.0701277800586958,0.012863996101797781,0.011292567405725928,0.4003621575470806,0.0101528905876732,0.06378404204491159
trpair_001707,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.013842064511329966,-0.014001107735199692,0.6514799998333665,0.0101528905876732,-0.013842064511329522,-0.3970974677496457,-0.0029861442904920987,-94.19859651218212,-0.1912165873915619,-0.019177018633540044,0.0,0.0,0.8381087463951837,13.27351742912076,-0.7870211524473809,-15.831445917918392,0.07101051122790253,104.83441829909222,18.96669544087385,2.8546972049689443,0.0701277800586958,0.013842064511329966,0.014001107735199692,0.6514799998333665,0.0101528905876732,0.04180602006688961
trpair_001708,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4Fe0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.01364448948502428,-0.013311955298795364,0.5790760732796105,0.0101528905876732,-0.01364448948502428,-0.5003583373148643,-0.0029861442904920987,-106.40919433826821,-0.16189799911972003,-0.015481366459626944,0.0,0.0,0.8381087463951837,13.273616216633913,-0.7866765762291787,-15.867647881195271,0.07101051122790253,104.7827878643096,18.981354735009774,2.8565450310559006,0.0701277800586958,0.01364448948502428,0.013311955298795364,0.5790760732796105,0.0101528905876732,0.06378404204491159
trpair_001709,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4In0.4Ti1.6(PO4)3,nasicon,increase,0.0022988505747126436,0.0701277800586958,-0.014237685168097869,-0.015910822134124092,0.904491343264942,0.0101528905876732,-0.014237685168097869,0.0050764452938381055,-0.0029861442904920987,-37.290987816530105,0.13658242358180317,-0.016568322981366013,0.0,0.0,0.8381087463951837,13.273319618792376,-0.7879760096468431,-15.704940246202604,0.07101051122790253,105.03550525561396,19.13059494636053,2.856001552795031,0.0701277800586958,0.014237685168097869,0.015910822134124092,0.904491343264942,0.0101528905876732,0.06378404204491159
trpair_001710,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,nasicon,increase,0.0022988505747126436,0.09490086849094392,-0.021096952482485776,-0.02322998627274442,1.2662164351718488,0.01514701514701515,-0.021096952482484888,-0.09242649242649748,-0.004455004455004463,-69.78412236412078,0.12180139639965404,-0.025366795366795092,0.0,0.0,0.8504952906113077,13.269889985135183,-0.7916355917161533,-15.524077700249151,0.0735075735075735,104.98675378675378,19.12320443276946,2.8516023166023166,0.09490086849094392,0.021096952482485776,0.02322998627274442,1.2662164351718488,0.01514701514701515,0.0843480843480843
trpair_001711,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,nasicon,increase,0.0022988505747126436,0.09490086849094392,-0.02060233968075842,-0.0208409411414876,0.9589802822107334,0.01514701514701515,-0.02060233968075753,-0.5924264924264975,-0.004455004455004463,-140.53412236412078,-0.28456947036380953,-0.028610038610038746,0.0,0.0,0.8504952906113077,13.270137291536045,-0.7904410691505248,-15.67769577672971,0.0735075735075735,104.73675378675378,18.92001899938773,2.8499806949806947,0.09490086849094392,0.02060233968075842,0.0208409411414876,0.9589802822107334,0.01514701514701515,0.06237006237006232
trpair_001712,trgrp_0162,10.1149/1.2086597,Li1.2Cr0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,nasicon,increase,0.0022988505747126436,0.09490086849094392,-0.02020670948290615,-0.019519677828548465,0.827241264526533,0.01514701514701515,-0.02020670948290615,-0.7816156816156905,-0.004455004455004463,-162.4800683100657,-0.1350948489216357,-0.02455598455598418,0.0,0.0,0.8504952906113077,13.270335106634972,-0.7897804374940552,-15.743565285571808,0.0735075735075735,104.6421591921592,18.994756310108812,2.8520077220077225,0.09490086849094392,0.02020670948290615,0.019519677828548465,0.827241264526533,0.01514701514701515,0.0843480843480843
