ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
3qz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.023493270770752795,0.035643109109065964,0.0,0.20833333333333334,0.5,0.2916666666666667,0.00012
cjq,Li48.0Sr8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.326521739130435,3.44,1.1118181818181818,1.27,-2.328181818181818,-2.17,2.49,111.22463768115941,138.2,81.7969696969697,98.95333333333333,-39.246666666666655,-56.40303030303029,0.7160154365653643,0.5918738762443538,119203293913.90234,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,188651302242.71512,0.028331804257592682,0.044552191588926114,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,4.2e-06
uaz,Li48.0Ca8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3286956521739133,3.44,1.1163636363636364,1.28,-2.3236363636363633,-2.16,2.46,110.34057971014491,138.2,79.94848484848484,94.88666666666666,-43.31333333333333,-58.25151515151515,0.6865894838398456,0.5784984431872999,120234052549.47748,28978758058.690765,219785282903.063,334301851876.2142,7.584358255033953,190806524844.37222,0.02859405028735975,0.04512913285441368,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.6e-06
aax,Li42.0Ba2.0La22.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3673033707865168,3.44,1.1114634146341464,1.2495,-2.3285365853658533,-2.1905,2.55,113.0242910647405,138.2,83.55029036004646,100.40309523809523,-37.796904761904756,-54.64970963995353,0.7265057542553924,0.604560711722478,105984954836.55598,28978758058.690765,196138551064.30063,271511480485.10748,6.7683560029405205,167159793005.60986,0.028823799311610134,0.043533233033245224,0.0,0.2247191011235955,0.5393258426966292,0.23595505617977527,7.41e-06
3vi,Li52.0Ba12.0La12.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.282340425531915,3.44,1.0743478260869566,1.197,-2.3656521739130434,-2.243,2.55,112.11671732522797,138.2,84.89937888198757,107.51857142857143,-30.681428571428555,-53.300621118012415,0.777992557370271,0.6143225678870302,104607163400.61046,28978758058.690765,183523760279.13535,260443397255.60986,6.33304435985297,154545002220.44458,0.026034642715486635,0.04062041898636,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,3.08e-05
vwn,Li54.0Ba14.0La10.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.266421052631579,3.44,1.067872340425532,1.1865,-2.372127659574468,-2.2535,2.55,111.94666666666666,138.2,85.13475177304964,108.94166666666665,-29.25833333333334,-53.065248226950345,0.7882899179932464,0.6160257002391436,104349008794.7175,28978758058.690765,181322881886.82993,258229780609.7103,6.257096371058972,152344123828.13916,0.025548023905099134,0.04003785617698295,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,1.18e-05
tlp,Li56.0Ba16.0La8.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.250833333333333,3.44,1.0616666666666665,1.176,-2.3783333333333334,-2.2640000000000002,2.55,111.78015873015873,138.2,85.36031746031746,110.36476190476189,-27.835238095238097,-52.83968253968253,0.7985872786162221,0.6176578687432523,104096232409.78064,28978758058.690765,179213706760.8705,256016163963.8108,6.184312881798055,150234948702.17975,0.025081680878477775,0.03945529336760591,0.0,0.20833333333333334,0.5,0.2916666666666667,2.85e-06
ka6,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.1799999999999997,2.46,113.2181818181818,138.2,83.24,98.97999999999999,-39.22,-54.959999999999994,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.02946530532871854,0.04411579584262226,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,6.61e-06
7o7,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,2.95e-05
kji,Li51.2La24.0Zr11.2Ta4.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2911965811965813,3.44,1.0819298245614035,1.2124,-2.3580701754385966,-2.2276,2.46,111.02136752136751,138.2,82.41228070175437,101.49999999999999,-36.7,-55.78771929824562,0.7344428364688856,0.5963261989996699,91821216130.61942,28978758058.690765,157971171995.80746,201000116939.21494,5.451274746690937,128992413937.1167,0.025064858812322725,0.03818491512913285,0.0,0.2136752136752137,0.5128205128205129,0.27350427350427353,0.001
gdr,Li49.6La24.0Zr9.6Ta6.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3039655172413793,3.44,1.0867857142857145,1.2192000000000003,-2.3532142857142855,-2.2207999999999997,2.46,111.31896551724138,138.2,82.51785714285715,101.14,-37.05999999999999,-55.682142857142836,0.7318379160636759,0.597090138515609,93779823712.39003,28978758058.690765,163209536912.78214,211389399823.75668,5.632040427068453,134230778854.09137,0.025626140255740556,0.039032183802488477,0.0,0.21551724137931036,0.5172413793103449,0.26724137931034486,0.00032
v1q,Li54.4La24.0Zr14.4Ta1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2663025210084036,3.44,1.0727118644067797,1.1988,-2.3672881355932205,-2.2412,2.46,110.44117647058823,138.2,82.21186440677965,102.22,-35.97999999999999,-55.988135593220335,0.7396526772793054,0.5948760087321249,88002754290.52878,28978758058.690765,148027157238.16068,180221551170.1315,5.108126336482773,119048399179.46991,0.02399937539430921,0.03649037778242159,0.0,0.21008403361344538,0.5042016806722689,0.2857142857142857,0.00073
4vd,Li54.0La24.0Zr14.0Ta2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2693684210526315,3.44,1.0738297872340428,1.2005000000000001,-2.366170212765957,-2.2394999999999996,2.46,110.51263157894736,138.2,82.23617021276596,102.13,-36.06999999999999,-55.96382978723403,0.7390014471780029,0.5950518828709549,88473028011.88731,28978758058.690765,149233133496.00293,182818871891.2669,5.149742207508018,120254375437.31216,0.024128593596068303,0.0367021949507605,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,0.00063
2wb,Li52.8La24.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.27864406779661,3.44,1.0772413793103448,1.2056,-2.362758620689655,-2.2344,2.46,110.72881355932202,138.2,82.31034482758622,101.86,-36.33999999999999,-55.88965517241377,0.7370477568740955,0.5955886022256601,89895805287.52286,28978758058.690765,152913440351.83194,190610834054.67325,5.2767423656367844,123934682293.14117,0.02452293190143654,0.03733764645577722,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.00047
zfg,Li52.4La24.0Zr12.4Ta3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2817622080679407,3.44,1.0783982683982685,1.2073,-2.3616017316017315,-2.2327,2.46,110.80148619957536,138.2,82.33549783549782,101.77,-36.42999999999999,-55.86450216450217,0.7363965267727931,0.5957706066244416,90374092057.46405,28978758058.690765,154161452056.1895,193208154775.80865,5.319808797325471,125182693997.49875,0.024656654126200658,0.037549463624116125,0.0,0.21231422505307854,0.5095541401273885,0.2781316348195329,0.0004
6hq,Li48.0La24.0Zr8.0Ta8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3169565217391304,3.44,1.0918181818181818,1.2260000000000002,-2.348181818181818,-2.2139999999999995,2.46,111.62173913043478,138.2,82.62727272727273,100.78,-37.41999999999999,-55.57272727272726,0.7292329956584661,0.5978818576503092,95772494034.71317,28978758058.690765,168638387826.7376,221778682708.2984,5.81937940491424,139659629768.04684,0.02620783193346449,0.03987945247584411,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.00035
hcm,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.1799999999999997,2.46,113.2181818181818,138.2,83.24,98.97999999999999,-39.22,-54.959999999999994,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.02946530532871854,0.04411579584262226,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,3.4e-05
g5q,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2848936170212766,3.44,1.0795652173913042,1.209,-2.3604347826086958,-2.231,2.46,110.87446808510637,138.2,82.36086956521739,101.67999999999999,-36.519999999999996,-55.839130434782604,0.7357452966714906,0.5959541936701692,90854414090.25603,28978758058.690765,155420316036.23718,195805475496.9441,5.363249719724495,126441557977.54642,0.02479153915291926,0.03776128079245503,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00028
4ie,Li48.4Ga2.0La24.0Zr16.0O94.4F1.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.305987124463519,3.449,1.0921681415929203,1.2214285714285715,-2.3568318584070793,-2.2275714285714283,3.0,111.23540772532188,138.07375,82.73451327433628,100.29047619047618,-37.783273809523806,-55.33923672566371,0.7263544025600536,0.5992052310764087,91162306236.0146,28781764078.30429,157407129766.32642,195495994927.41492,5.468988257220134,128625365688.02213,0.024920941864147582,0.03656705017814058,0.008583690987124463,0.22532188841201717,0.5064377682403434,0.259656652360515,0.00128
5d6,Li54.4La24.0Zr15.2Mo0.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",2.2683613445378152,3.44,1.0768644067796609,1.2086000000000001,-2.3631355932203393,-2.2314,2.46,110.39915966386555,138.2,82.12711864406778,102.02,-36.17999999999999,-56.07288135593221,0.738205499276411,0.5942627977139492,92178913939.79364,28978758058.690765,156450258903.62708,200100071100.63223,5.3987910243347175,127471500844.93631,0.024222718742191982,0.03701746808342493,0.0,0.21008403361344538,0.5042016806722689,0.2857142857142857,8e-05
ciq,Li52.8La24.0Zr14.4Mo1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",2.2827966101694916,3.44,1.085689655172414,1.2252000000000003,-2.354310344827586,-2.2147999999999994,2.46,110.64406779661016,138.2,82.13793103448276,101.46,-36.739999999999995,-56.06206896551723,0.7341534008683068,0.5943410349817856,98318906952.98927,28978758058.690765,170050095464.33258,230367873915.6747,5.868094661611433,141071337405.6418,0.02497732009195667,0.038391827057783906,0.0,0.211864406779661,0.5084745762711864,0.2796610169491525,0.000311
suz,Li51.2La24.0Zr13.6Mo2.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",2.297478632478633,3.44,1.0948245614035088,1.2418,-2.345175438596491,-2.1982,2.46,110.89316239316238,138.2,82.14912280701755,100.9,-37.29999999999998,-56.05087719298244,0.7301013024602027,0.5944220174169143,104563857111.70964,28978758058.690765,184127119272.78214,260635676730.7172,6.35386509317856,155148361214.09137,0.02575839868206397,0.03976618603214289,0.0,0.2136752136752137,0.5128205128205129,0.27350427350427353,0.000369
1tk,Li49.6La24.0Zr12.8Mo3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",2.3124137931034485,3.44,1.1042857142857143,1.2584000000000002,-2.3357142857142854,-2.1815999999999995,2.46,111.14655172413794,138.2,82.16071428571429,100.34,-37.859999999999985,-56.0392857142857,0.7260492040520985,0.594505892081869,110916478824.89069,28978758058.690765,198706893931.53348,290903479545.75964,6.856984468730227,169728135872.8427,0.026567372936103673,0.04114054500650186,0.0,0.21551724137931036,0.5172413793103449,0.26724137931034486,0.00034
9o6,Li52.0La24.0Zr14.0Mo2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",2.2901063829787236,3.44,1.090217391304348,1.2335,-2.349782608695652,-2.2065,2.46,110.76808510638297,138.2,82.14347826086956,101.17999999999999,-37.019999999999996,-56.05652173913043,0.7321273516642547,0.5943811741018058,101428094904.35219,28978758058.690765,177027402917.21628,245501775323.19595,6.108867832040357,148048644858.5255,0.025364463393140285,0.03907900654496339,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.000333
r07,Li54.0La24.0Zr15.0Te1.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.2716315789473684,3.44,1.078404255319149,1.2112500000000002,-2.3615957446808507,-2.22875,2.46,110.49157894736841,138.2,82.1936170212766,102.03,-36.16999999999999,-56.006382978723394,0.7382778581765558,0.5947439726575731,90919473451.81888,28978758058.690765,154178076406.5029,194439487730.94183,5.32038247098946,125199318347.81213,0.024272182661951535,0.037039629255586105,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,0.00033
uht,Li52.0La24.0Zr14.0Te2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",2.289468085106383,3.44,1.088913043478261,1.2305000000000001,-2.3510869565217387,-2.2095,2.46,110.83191489361701,138.2,82.27391304347826,101.47999999999999,-36.72,-55.92608695652173,0.7342981186685962,0.5953249858428239,95799357000.75601,28978758058.690765,165525199375.08493,219046707176.29388,5.711949388577876,136546441316.39417,0.025084960287550227,0.038436149402106254,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,0.00102
kbq,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.421818181818182,3.44,1.2,1.42,-2.24,-2.02,2.46,113.85454545454544,138.2,84.64,101.78,-36.41999999999999,-53.55999999999999,0.7364688856729379,0.6124457308248915,92962628282.7005,28978758058.690765,169743272551.5122,215131736344.2541,5.8575068057689235,140764514492.82144,0.028130446442372236,0.04144607806992966,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,1.9e-05
uw9,Li48.0La16.0Sr8.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",2.3526086956521737,3.44,1.1663636363636363,1.3900000000000001,-2.2736363636363635,-2.05,2.49,112.28985507246377,138.2,84.02424242424242,103.85333333333332,-34.346666666666664,-54.17575757575757,0.751471297636276,0.6079901767311319,92902030540.39072,28978758058.690765,162636509611.33612,208574550634.41504,5.6122663808417155,133657751552.64536,0.026033277191263752,0.039495432043002474,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,2e-05
vqu,Li40.0Nd24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.440909090909091,3.44,1.242,1.504,-2.198,-1.936,2.46,111.3,138.2,79.02000000000001,90.54,-47.65999999999998,-59.17999999999998,0.6551374819102751,0.5717800289435602,136021755067.28253,28978758058.690765,264473351477.59268,404591894196.4149,9.126455693579208,235494593418.90192,0.03218949337073773,0.04956417192666065,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,1.3e-07
lpt,Li32.0Nd24.0Te8.0Sb8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.5128571428571425,3.44,1.2766666666666664,1.5139999999999998,-2.1633333333333336,-1.9260000000000002,2.46,113.1952380952381,138.2,79.85555555555555,89.74000000000001,-48.45999999999998,-58.344444444444434,0.6493487698986976,0.577826017044541,156641897353.99496,28978758058.690765,326859416414.4006,488863102538.90466,11.279276211644792,297880658355.70984,0.03676551585578737,0.05432607668856541,0.0,0.23809523809523808,0.5714285714285714,0.19047619047619047,8.7e-09
xog,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.4354545454545455,3.44,1.23,1.48,-2.21,-1.96,2.46,112.39999999999999,138.2,81.44,95.38,-42.81999999999999,-56.75999999999999,0.6901591895803184,0.5892908827785818,133842997914.97076,28978758058.690765,259680085742.50677,395005362726.2432,8.961049511389547,230701327683.816,0.0316392183721968,0.04846362192957878,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,7.8e-06
bi3,Li48.0Sr8.0La16.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",2.365652173913044,3.44,1.1936363636363636,1.45,-2.246363636363636,-1.99,2.49,110.89855072463767,138.2,81.11515151515151,97.45333333333333,-40.746666666666655,-57.08484848484848,0.7051616015436566,0.5869403148708503,132004992797.34488,28978758058.690765,244397248875.87665,388448177016.4042,8.433668840496829,215418490817.18588,0.029223069854740626,0.0465129759026516,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,6.3e-06
gcj,Li48.0La16.0Ca8.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3286956521739133,3.44,1.1163636363636364,1.28,-2.3236363636363633,-2.16,2.46,110.34057971014491,138.2,79.94848484848484,94.88666666666666,-43.31333333333333,-58.25151515151515,0.6865894838398456,0.5784984431872999,120234052549.47748,28978758058.690765,219785282903.063,334301851876.2142,7.584358255033953,190806524844.37222,0.02859405028735975,0.04512913285441368,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.33e-06
20k,Li48.0La16.0Sr8.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.326521739130435,3.44,1.1118181818181818,1.27,-2.328181818181818,-2.17,2.49,111.22463768115941,138.2,81.7969696969697,98.95333333333333,-39.246666666666655,-56.40303030303029,0.7160154365653643,0.5918738762443538,119203293913.90234,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,188651302242.71512,0.028331804257592682,0.044552191588926114,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,3.69e-06
jej,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.32,3.44,1.0981818181818181,1.24,-2.341818181818182,-2.2,2.46,110.79710144927535,138.2,80.90303030303029,96.98666666666665,-41.21333333333334,-57.2969696969697,0.7017848528702363,0.5854054291102048,106670476303.52083,28978758058.690765,191425078025.15363,271909401144.81357,6.605703309902372,162446319966.46286,0.027509031299527465,0.04274209108118265,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,2.2e-06
hud,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3152173913043477,3.44,1.0881818181818181,1.218,-2.3518181818181816,-2.222,2.55,112.4679089026915,138.2,84.3965367965368,104.67238095238095,-33.52761904761904,-53.803463203463195,0.7573978361243195,0.6106840578620608,105140308782.3459,28978758058.690765,188225636844.51514,264870630547.40887,6.495296881367421,159246878785.82437,0.027074237446769026,0.04178554460511409,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.3e-05
4uu,Li49.2La24.0Zr14.0Ta2.0Ga1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2985653104925055,3.44,1.091762114537445,1.2239423076923077,-2.348237885462555,-2.2160576923076922,2.46,111.13811563169163,138.2,82.52643171806167,100.2980769230769,-37.90192307692308,-55.673568281938316,0.7257458532784147,0.5971521831987097,92864052915.62503,28978758058.690765,160407976993.44104,203047781732.5227,5.535364099060639,131429218934.75027,0.025165749795316324,0.037407720974178674,0.0,0.22269807280513917,0.5139186295503212,0.2633832976445396,0.00041
sdz,Li49.2La24.0Zr14.0Ta2.0Al1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2968522483940044,3.44,1.0882378854625552,1.21625,-2.3517621145374448,-2.22375,2.46,111.06745182012845,138.2,82.38105726872247,99.98076923076923,-38.21923076923076,-55.81894273127752,0.7234498497161305,0.5961002696723768,96726730674.0947,28978758058.690765,168354543130.90942,220392690513.3431,5.809584482190039,139375785072.21866,0.025338771703778556,0.03778537456284144,0.0,0.22269807280513917,0.5139186295503212,0.2633832976445396,0.00037
