ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
t0h,Li8.0Zr4.0O12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.268333333333333,3.44,1.096666666666667,1.33,-2.3433333333333333,-2.11,2.46,104.59999999999998,138.2,71.0,78.0,-60.19999999999999,-67.19999999999999,0.5643994211287989,0.5137481910274965,109668754423.4412,28978758058.690765,190358750788.19165,322366634847.03424,6.56890645219017,161379992729.5009,0.0269705603038936,0.0512820512820512,0.0,0.1666666666666666,0.5,0.3333333333333333,6.1e-10,12082.369999999999,4.0,83.5,39.33333333333333,0.0,0.0,0.0,16.188653025215
4kt,Li8.0Cr4.0Cl16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Cr"", ""value"": 2.0}]",2.322857142857143,3.16,1.2066666666666668,1.66,-1.9533333333333331,-1.5000000000000002,2.18,133.64285714285714,181.0,70.5,76.5,-104.5,-110.5,0.4226519337016574,0.3895027624309392,63622878785.20343,6449680150.445433,139853810298.21408,170851813377.10156,21.683836568012666,133404130147.76865,0.0185911401597676,0.0261437908496732,0.5714285714285714,0.1428571428571428,0.0,0.2857142857142857,<1E-10,20858.392857142855,1.6666666666666665,103.0,22.333333333333332,0.0,0.0,0.0,23.499627302891128
xas,Li16.0Sn8.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9433333333333331,2.58,1.3066666666666666,1.96,-1.2733333333333334,-0.6200000000000001,1.6,126.0,184.0,68.0,69.0,-115.0,-116.0,0.375,0.3695652173913043,125204086147.64192,12278644599.949677,238129527695.3342,465678965568.46185,19.39379593219191,225850883095.3845,0.029200214707461,0.0579710144927536,0.0,0.1666666666666666,0.5,0.3333333333333333,1.5e-05,19240.25,6.666666666666666,112.75,39.33333333333333,0.0,0.0,0.0,23.94625048770438
kfp,Li16.0Ba8.0P16.0O56.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.6091666666666664,3.44,1.4460000000000002,1.7566666666666666,-1.994,-1.6833333333333331,2.55,106.98571428571428,138.2,63.28571428571429,60.47619047619048,-77.7238095238095,-74.9142857142857,0.4375990627799601,0.4579284680587142,6526649062627.52,28978758058.690765,15623387489023.88,25956075942533.957,539.1324037207456,15594408730965.19,0.1262861630440289,0.2006003951968384,0.0,0.25,0.5833333333333334,0.1666666666666666,1.59881e-17,13760.030306122448,4.0,86.1,46.8,0.6365141682948128,513719893848949.5,103573.17555555554,18.589861355964633
qy4,Li12.0Na20.0Ti8.0S32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.7394444444444446,2.58,1.067,1.1042857142857143,-1.513,-1.4757142857142858,1.65,131.2579365079365,184.0,89.06428571428572,98.3061224489796,-85.6938775510204,-94.93571428571428,0.5342724046140195,0.4840450310559006,110220802713.30128,12278644599.949677,188574529203.9825,216097266537.64493,15.357927144886611,176295884604.03287,0.0220756453937127,0.0251874299275261,0.0,0.3888888888888889,0.4444444444444444,0.1666666666666666,8.8e-06,19787.080782312925,0.4,124.86666666666667,28.0,0.5982695885852573,4070472034027.1494,503124.1258979593,23.684213978712997
00x,Li4.0Gd4.0P16.0O48.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Gd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.901111111111111,3.44,1.8233333333333333,1.992,-1.6166666666666667,-1.4480000000000002,2.46,105.35277777777776,138.2,39.65833333333333,34.09,-104.11,-98.54166666666666,0.2466714905933429,0.28696333815726,8681528532219.816,28978758058.690765,25986628080542.062,31159082734898.727,896.7474737154461,25957649322483.37,0.2034279966528122,0.2411506330204116,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,<1E-10,13633.285138888887,3.5,80.52941176470588,49.5,0.5004024235381879,222528745589666.88,257130.1264,20.083817726561183
9wf,Li12.0Er4.0I24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Er"", ""value"": 3.0}, {""element"": ""I"", ""value"": -1.0}]",2.014,2.66,1.045,1.24,-1.6150000000000002,-1.4200000000000002,1.6800000000000002,162.0025,220.00000000000003,75.00625,97.525,-122.47500000000004,-144.99375000000003,0.4432954545454544,0.3409374999999999,51830852879.23057,3591748011.3619866,124189510181.03345,123693614447.82272,34.576342713402354,120597762169.67143,0.0188014469224415,0.0307613432453217,0.6,0.1,0.0,0.3,0.00065,31357.987562500006,5.0,137.57142857142856,42.75,0.0,0.0,0.0,54.55715496145409
dmq,Li24.0Al8.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""S"", ""value"": -2.0}]",1.7557142857142856,2.58,1.1375,1.61,-1.4425,-0.97,1.6,114.39285714285714,184.0,62.1875,46.25,-137.75,-121.8125,0.2513586956521739,0.3379755434782608,224234073734.48697,12278644599.949677,383200645585.3899,1159738156065.2483,31.208708947155326,370922000985.4402,0.0273273273273273,0.0648648648648648,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,1.31e-08,16767.973214285714,0.0,108.5,15.75,0.0,0.0,0.0,16.23639136333672
uox,Li7.4Zn1.4Ga0.6P4.0O16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.532244897959184,3.44,1.4483582089552238,2.026,-1.991641791044776,-1.414,2.46,98.83219954648526,138.2,51.82587064676617,32.49444444444444,-105.70555555555556,-86.37412935323383,0.2351262260813635,0.3750062999042415,5369001647453.1455,28978758058.690765,11745148381058.465,26077460453561.414,405.30199248949793,11716169622999.771,0.1015456641206377,0.2085137115978192,0.0,0.2040816326530612,0.54421768707483,0.2517006802721088,5.65e-12,11856.786696900983,1.4925373134328357,77.10909090909091,25.268656716417908,0.8401356023131106,8949152919977.594,25477.975836555546,15.632059483773896
joc,Li6.0P2.0S8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.93125,2.58,1.2825,2.19,-1.2975,-0.3900000000000001,1.6,119.4375,184.0,54.875,17.0,-167.0,-129.125,0.092391304347826,0.2982336956521739,4918044717455.882,12278644599.949677,9823810790311.814,38922178734970.95,800.0728997687642,9811532145711.863,0.084640522875817,0.2941176470588235,0.0,0.125,0.5,0.375,2.6e-07,18672.71875,0.0,104.60000000000001,15.75,0.0,0.0,0.0,17.98552557725434
mq1,Li6.0Sb2.0S8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.91375,2.58,1.2475,2.05,-1.3325,-0.5300000000000002,1.6,124.8125,184.0,65.625,60.0,-124.0,-118.375,0.3260869565217391,0.3566576086956521,163434796953.09723,12278644599.949677,314590949306.24475,885299370948.6678,25.62098338667886,302312304706.29504,0.0319444444444444,0.0833333333333333,0.0,0.125,0.5,0.375,4.8e-09,19086.59375,5.0,110.4,31.75,0.0,0.0,0.0,21.342091066599096
ssv,Li6.0P0.4V1.6O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""V"", ""value"": 5.0}]",2.30525,3.44,1.1705,1.742,-2.2695,-1.698,2.46,98.9125,138.2,59.625,36.0,-102.2,-78.57499999999999,0.2604920405209841,0.4314399421128799,1316769684427.1846,28978758058.690765,2604560610795.678,10045178016906.402,89.87826895551058,2575581852736.988,0.0503568707646657,0.1569830386142187,0.0,0.125,0.5,0.375,1.31e-13,11431.494999999999,0.6000000000000001,74.36000000000001,21.35,0.5004024235381879,29325287322971.324,556933.8384,13.352639890844431
h6c,Li6.0V2.0O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""V"", ""value"": 5.0}]",2.29125,3.44,1.1425,1.63,-2.2975,-1.81,2.46,99.50625,138.2,60.8125,40.75,-97.45,-77.38749999999999,0.2948625180897251,0.4400325615050651,414363411987.66754,28978758058.690765,799748065916.6443,2825927837390.266,27.597734323082864,770769307857.9535,0.0417859577368779,0.1226993865030674,0.0,0.125,0.5,0.375,9.2e-14,11465.784062499999,0.75,74.80000000000001,22.75,0.0,0.0,0.0,13.519763073921355
bsa,Li4.0Ga4.0O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.4175,3.44,1.395,1.81,-2.045,-1.63,2.46,99.6,138.2,61.0,54.5,-83.69999999999999,-77.19999999999999,0.394356005788712,0.4413892908827786,222770713160.01743,28978758058.690765,416562668261.3441,708770527763.9178,14.374759174208863,387583910202.6533,0.0349303431872239,0.055045871559633,0.0,0.25,0.5,0.25,2.4e-14,11431.244999999999,5.0,83.66666666666666,36.5,0.0,0.0,0.0,18.760800947647134
mde,Li4.0B24.0O36.0F4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.832941176470588,3.494,1.8885714285714288,2.04,-1.6054285714285712,-1.4539999999999995,3.0,86.93676470588235,137.4425,14.785714285714286,6.0,-131.4425,-122.6567857142857,0.0436546192043945,0.1075774544679723,187498826950925.1,27796794176.37191,455314584317709.0,531179622569200.7,16380.111369272208,455286787523532.6,0.4306878306878307,0.5,0.0588235294117647,0.3529411764705882,0.5294117647058824,0.0588235294117647,<1E-10,11395.78238970588,0.0,71.3125,15.0,0.0,0.0,0.0,13.399067212209072
1e9,Li12.0Sb4.0S12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sb"", ""value"": 3.0}, {""element"": ""S"", ""value"": -2.0}]",1.8185714285714287,2.58,1.2475,2.05,-1.3325,-0.5300000000000002,1.6,118.83333333333331,184.0,69.95833333333333,77.33333333333333,-106.66666666666669,-114.04166666666669,0.4202898550724637,0.3802083333333333,93997456524.4564,12278644599.949677,155286565467.83646,248081835595.0348,12.646881681751168,143007920867.88678,0.02080938697318,0.0387931034482758,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,1e-09,17316.742063492064,5.0,112.25,31.75,0.0,0.0,0.0,20.136345007878358
an2,Li24.0Si4.0O16.0Cl8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.143076923076923,3.3466666666666662,1.1114285714285714,1.9,-2.2352380952380946,-1.4466666666666663,2.46,104.06153846153846,152.46666666666667,62.57142857142857,33.0,-119.46666666666668,-89.8952380952381,0.2164407520769567,0.410394153288775,394756136697.9117,21469065422.60899,714716483505.3142,4256886531984.5776,33.290526133133355,693247418082.7052,0.03001443001443,0.1212121212121212,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.4615384615384615,1e-10,13103.496923076924,0.0,80.85714285714288,12.857142857142856,0.0,0.0,0.0,12.843161327543998
tka,Li4.0Si8.0N12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""N"", ""value"": -3.0}]",2.316666666666667,3.0400000000000005,1.593333333333333,1.9,-1.4466666666666674,-1.1400000000000006,2.06,95.25,146.0,44.5,33.0,-113.0,-101.5,0.2260273972602739,0.3047945205479452,1458121427466.7966,36866897357.61785,2879375957575.975,4256886531984.5776,78.1019332775777,2842509060218.3574,0.085746352413019,0.1212121212121212,0.0,0.3333333333333333,0.5,0.1666666666666666,6.17e-08,11780.375,0.0,89.0,27.0,0.0,0.0,0.0,15.712030282885603
cdk,Li8.0P4.0O8.0N4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""N"", ""value"": -3.0}]",2.345,3.306666666666666,1.3833333333333335,2.19,-1.923333333333333,-1.1166666666666667,2.46,95.73333333333332,140.79999999999998,50.66666666666666,17.0,-123.79999999999998,-90.13333333333333,0.1207386363636363,0.3598484848484848,6544285460993.914,31608137824.9998,13056962784162.828,38922178734970.95,413.088643704777,13025354646337.828,0.107915758896151,0.2941176470588235,0.0,0.1666666666666666,0.5,0.3333333333333333,<1E-10,11485.996666666668,0.0,77.0,18.0,0.0,0.0,0.0,13.225036445698334
fwz,Li8.0Si4.0S12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9333333333333331,2.58,1.2866666666666666,1.9,-1.2933333333333334,-0.6800000000000002,1.6,120.0,184.0,56.0,33.0,-151.0,-128.0,0.1793478260869565,0.3043478260869565,757072013883.6611,12278644599.949677,1501865383167.3728,4256886531984.5776,122.31524179578648,1489586738567.423,0.0502805836139169,0.1212121212121212,0.0,0.1666666666666666,0.5,0.3333333333333333,2e-06,18628.25,0.0,106.25,18.0,0.0,0.0,0.0,18.832298540831772
hln,Li16.0Ga16.0Ge8.0S48.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",2.097272727272727,2.58,1.518,1.8766666666666667,-1.062,-0.7033333333333334,1.6,126.72727272727272,184.0,58.0,51.66666666666666,-132.33333333333334,-126.0,0.2807971014492753,0.3152173913043478,301053549948.9667,12278644599.949677,647583436367.787,996402521440.4648,52.74062874744669,635304791767.8373,0.0453355788976052,0.0656827549527988,0.0,0.2727272727272727,0.5454545454545454,0.1818181818181818,3.8e-08,20027.727272727272,6.0,109.88888888888887,42.0,0.6365141682948128,672080151663.8274,183412.01780000003,30.11719368149565
cy2,La1.28Li0.16Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.678474576271187,3.44,1.350232558139535,1.3682926829268294,-2.089767441860465,-2.0717073170731704,2.46,117.9319209039548,138.2,82.58062015503876,83.31626016260162,-54.883739837398366,-55.61937984496123,0.6028672949537021,0.597544284768732,176127233476.73865,28978758058.690765,432781551066.35706,447826758008.1906,14.934440951190638,403802793007.6663,0.0485115477716196,0.0501552908426833,0.0,0.3474576271186441,0.6355932203389831,0.0169491525423728,0.000335,14911.10876647834,8.976744186046512,92.49137931034484,91.20930232558139,0.6688570623740269,23023349097254.566,133135.99048185605,26.672248464189018
5tl,La1.24Li0.28Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6636974789915966,3.44,1.3404545454545451,1.371604938271605,-2.0995454545454546,-2.068395061728395,2.46,117.2918767507003,138.2,81.6530303030303,82.87613168724279,-55.3238683127572,-56.54696969696968,0.5996825737137684,0.5908323466210587,175928356454.6583,28978758058.690765,426410626447.7848,452514215630.786,14.71459286088707,397431868389.094,0.0476275046039014,0.0504631691535756,0.0,0.3403361344537815,0.6302521008403361,0.0294117647058823,0.000442,14783.770382819794,8.53409090909091,92.16017316017316,87.80681818181819,0.6653781224447001,22857981725480.73,132179.72869989328,26.042284049785362
u2y,La1.19Li0.43Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6455717255717257,3.44,1.3288397790055246,1.3758620689655174,-2.111160220994475,-2.0641379310344825,2.46,116.50679140679138,138.2,80.551197053407,82.31044932079415,-55.88955067920584,-57.648802946592994,0.59558935832702,0.5828596024124963,175684411666.6595,28978758058.690765,418842953558.3204,458538847684.9055,14.453447339255757,389864195499.6296,0.0465773980787112,0.0508588748196126,0.0,0.3316008316008315,0.6237006237006236,0.0446985446985446,0.000853,14627.57569184569,8.00828729281768,91.74211099020675,83.76519337016575,0.6605542093996428,22629336042618.03,130857.55053507732,25.289844807726084
kxh,Pr1.12Li0.68Ti2.0O6.02,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Pr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6192260692464355,3.4399999999999995,1.3189473684210526,1.392820512820513,-2.121052631578947,-2.047179487179487,2.46,114.24412763068564,138.2,76.29298245614035,78.2094017094017,-59.990598290598285,-61.90701754385964,0.565914628866872,0.5520476299286567,176949987968.16205,28978758058.690765,411367567982.6402,473921630890.40674,14.19548647148702,382388809923.9495,0.0454992854734379,0.0521869265144199,0.0,0.3177189409368635,0.6130346232179226,0.0692464358452138,1e-06,14145.329861959717,6.947368421052632,91.945295404814,77.73684210526315,0.652825793916348,202437667015855.25,123636.52202498357,24.192530741912687
3we,Nd1.1Li0.68Ti2.0O6.0,"[{""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6217177914110428,3.44,1.3228571428571427,1.3980645161290322,-2.117142857142857,-2.041935483870968,2.46,114.3241308793456,138.2,76.42592592592592,78.38387096774194,-59.81612903225805,-61.77407407407407,0.5671770692311284,0.5530095942541674,177159019219.45352,28978758058.690765,412365782966.696,475542383760.6926,14.22993290918577,383387024908.0053,0.0455190519719184,0.0522541749612186,0.0,0.3169734151329243,0.6134969325153373,0.0695296523517382,8e-08,14165.938752556236,6.878306878306878,91.58241758241758,77.3862433862434,0.650390640876698,22361589908262.594,94944.76586888658,24.189451573892153
5z0,Li40.0Al8.0O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.027,3.44,1.0850000000000002,1.61,-2.3549999999999995,-1.83,2.46,93.655,138.2,63.958333333333336,46.25,-91.95,-74.24166666666665,0.3346599131693198,0.4627954655089243,189742723209.38632,28978758058.690765,296918699976.5167,1159738156065.2483,10.246080918138947,267939941917.826,0.0231564898231564,0.0648648648648648,0.0,0.1,0.4,0.5,5e-10,10131.72725,0.0,75.4,13.5,0.0,0.0,0.0,11.103481462936907
472,Li28.0Nd10.0Si22.0N38.0O14.0F4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}, {""element"": ""N"", ""value"": -3.0}]",2.2434482758620686,3.207142857142857,1.344,1.6625,-1.863142857142857,-1.544642857142857,3.0,101.12327586206897,142.9517857142857,62.083333333333336,57.34375,-85.6080357142857,-80.86845238095236,0.4011404944224451,0.4342956124900587,860775189383.9819,33487164095.592106,1632910679653.1455,2952897066685.724,48.76228619992592,1599423515557.5537,0.0558665909672822,0.0917868951006913,0.0344827586206896,0.2758620689655172,0.4482758620689655,0.2413793103448276,1.7e-10,12242.845021551726,3.333333333333333,92.36363636363636,41.4,0.6210863745552451,124437597068008.22,32677.734375,16.938812581971458
9zk,Li40.0Ga8.0O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.047,3.44,1.1183333333333334,1.81,-2.3216666666666663,-1.63,2.46,94.48,138.2,65.33333333333333,54.5,-83.69999999999999,-72.86666666666666,0.394356005788712,0.472744814278823,144645960379.25327,28978758058.690765,221757428592.9616,708770527763.9178,7.652413127706701,192778670534.2708,0.0215199909389511,0.055045871559633,0.0,0.1,0.4,0.5,5e-09,10214.846,1.6666666666666665,75.4,18.166666666666664,0.0,0.0,0.0,12.209281506222538
dnt,Li16.0Cr8.0Ti8.0P24.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.7900000000000005,3.44,1.6757142857142855,1.954,-1.7642857142857142,-1.486,2.46,103.49473684210524,138.2,44.0,34.6,-103.6,-94.2,0.2503617945007236,0.3183791606367583,6239319398153.081,28978758058.690765,16885617638314.893,23590122770137.344,582.6894860061428,16856638880256.2,0.1466969658700453,0.1994498262921375,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,4.41e-07,12979.625263157894,0.9999999999999999,78.82352941176472,34.14285714285714,0.9502705392332347,45859728233620.22,735011.1976000001,18.332200330628417
g5g,Li16.0Cr8.0Zr8.0P24.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.7789473684210524,3.44,1.6457142857142857,1.912,-1.7942857142857145,-1.5279999999999998,2.46,104.4157894736842,138.2,46.5,38.1,-100.1,-91.7,0.2756874095513748,0.3364688856729378,6219926875715.371,28978758058.690765,16832980791698.25,23516431184874.043,580.8730918559851,16804002033639.56,0.1445778728418613,0.1964830960526799,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,5.91e-07,13107.191052631577,2.4285714285714284,79.58823529411765,39.28571428571428,0.9502705392332347,101371178697782.1,809902.4536000001,18.96510596134812
hpu,Li16.0Cr8.0Hf8.0P24.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.777368421052632,3.44,1.6414285714285717,1.906,-1.7985714285714285,-1.5339999999999998,2.46,104.1,138.2,45.642857142857146,36.9,-101.29999999999998,-92.55714285714284,0.2670043415340087,0.330266694231962,6224531832822.561,28978758058.690765,16845479960989.191,23533930021881.367,581.3044136284927,16816501202930.502,0.1451883734523619,0.1973377969073808,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,4.2e-08,13059.822631578945,3.8571428571428568,79.52941176470588,45.57142857142857,0.9502705392332347,109050549944495.48,995458.1176,19.64706266161094
c6h,Li16.0Fe8.0Ti8.0P24.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.7989473684210524,3.44,1.7,1.988,-1.74,-1.4519999999999995,2.46,103.24473684210524,138.2,43.32142857142857,33.65,-104.54999999999998,-94.87857142857142,0.2434876989869754,0.3134690924126525,6246399007711.805,28978758058.690765,16904833721402.855,23617025286460.49,583.3525952756652,16875854963344.164,0.1472802442012553,0.2002664159558314,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,3.34e-07,12950.062763157894,1.1428571428571428,78.70588235294119,36.28571428571428,0.9502705392332347,40682450340079.0,584780.9656,18.401231338379368
vzu,Li16.0Fe8.0Zr8.0P24.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.787894736842105,3.44,1.6700000000000002,1.946,-1.7699999999999998,-1.4939999999999998,2.46,104.1657894736842,138.2,45.82142857142857,37.15,-101.04999999999998,-92.37857142857142,0.2688133140376266,0.3315588174488319,6227006485274.094,28978758058.690765,16852196874786.213,23543333701197.19,581.5362011255074,16823218116727.52,0.1451611511730713,0.1972996857163739,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,1.44e-07,13077.628552631577,2.571428571428571,79.47058823529412,41.42857142857143,0.9502705392332347,97983175272818.42,665192.4616,19.036520213483918
