ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
lxk,Li26.8P1.2Ge2.8S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7656934306569345,2.5933333333333333,1.1207792207792207,2.0639999999999996,-1.4725541125541126,-0.5293333333333337,1.6800000000000002,118.94525547445255,190.0,63.577922077922075,37.3,-152.7,-126.42207792207793,0.1963157894736842,0.3346206425153793,998173895353.4048,10830828501.851728,1767532129263.7058,12776820176646.773,163.19454499362757,1756701300761.854,0.03225508033692177,0.14910485933503836,0.07299270072992702,0.07299270072992702,0.36496350364963503,0.48905109489051096,0.00554
1m8,Li27.2P0.8Ge3.2S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.758695652173913,2.5933333333333333,1.1166666666666665,2.046,-1.4766666666666668,-0.5473333333333334,1.6800000000000002,118.78260869565217,190.0,64.0,40.2,-149.8,-126.0,0.21157894736842106,0.3368421052631579,721185987289.8395,10830828501.851728,1267613032511.3687,9041768954029.037,117.037494619608,1256782204009.5168,0.02937557532612946,0.12838874680306905,0.07246376811594203,0.07246376811594203,0.36231884057971014,0.49275362318840576,0.00258
ga9,Li8.0Ce8.0B24.0H96.0Cl8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Ce"", ""value"": 3.0}, {""element"": ""H"", ""value"": -1.0}]",2.098888888888889,2.273846153846154,1.6440000000000001,1.81,-0.6298461538461537,-0.4638461538461538,2.18,114.6287037037037,143.15384615384616,40.46333333333333,33.704166666666666,-109.4496794871795,-102.69051282051282,0.2354401755328676,0.2826562779867455,88550494385149.33,13361659459.31295,318747039471943.4,398402710637739.5,23855.3482404298,318733677812484.06,0.3080992163514634,0.3814203167356256,0.05555555555555555,0.2222222222222222,0.6666666666666666,0.05555555555555555,0.000103
240,Li64.0Ge8.0P32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": -3.0}]",1.4315384615384614,2.19,1.0944444444444443,2.01,-1.0955555555555556,-0.18000000000000016,1.21,110.3076923076923,212.0,65.11111111111111,46.0,-166.0,-146.88888888888889,0.2169811320754717,0.30712788259958074,201128596421.609,12041693654.298868,285167219873.7468,1571666508793.5586,23.68165376570118,273125526219.44797,0.022830560028627662,0.08695652173913043,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,8.6e-05
6l9,Li32.0B56.0O96.0Cl8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.61,3.418461538461538,1.6545454545454548,2.04,-1.7639160839160835,-1.3784615384615382,2.46,89.64166666666665,141.4923076923077,28.363636363636363,6.0,-135.4923076923077,-113.12867132867133,0.04240513210829618,0.2004606245119456,154962873833178.94,27245752065.748817,338068616110858.1,531179622569200.6,12408.122018252196,338041370358792.4,0.32356902356902356,0.5,0.041666666666666664,0.2916666666666667,0.5,0.16666666666666666,2e-06
gas,Li0.31La0.63Ti0.9Co0.1O3.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Co"", ""value"": 2.0}]",2.609473684210527,3.44,1.325154639175258,1.3907975460122701,-2.114845360824742,-2.04920245398773,2.46,115.86518218623483,138.2,81.32680412371134,83.95644171779139,-54.243558282208596,-56.87319587628865,0.6074995782763488,0.5884718098676653,163695689052.7274,28978758058.690765,372020840074.43353,419122968729.5596,12.837708204091376,343042082015.7428,0.04261241835486832,0.047899079150829416,0.0,0.32995951417004055,0.6072874493927126,0.06275303643724697,0.00026
f5n,Li2.0O0.9H0.9F0.1Cl1.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""H"", ""value"": 1.0}]",2.1620408163265306,3.327,0.98,,-2.347,,3.0,92.53928571428571,159.22125,67.5,,,-91.72125,,0.4239383876209991,57746141192.72613,17123237163.408672,124354808758.77036,,7.2623422529303685,107231571595.36168,0.014814814814814815,,0.22448979591836735,0.0,0.18367346938775508,0.4081632653061224,3.86e-05
hx7,Li2.0O1.0H1.0Br1.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""H"", ""value"": 1.0}]",2.112,3.2,0.98,,-2.22,,2.46,93.84,167.1,67.5,,,-99.6,,0.40394973070017953,56553539381.64949,17029039695.353384,124354808758.77036,,7.302514468429029,107325769063.41698,0.014814814814814815,,0.2,0.0,0.2,0.4,1.2e-06
oi4,Li0.38Sr0.44Hf0.25Ta0.75O3.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.6058921161825728,3.44,1.2309890109890111,1.2972222222222223,-2.209010989010989,-2.142777777777778,2.49,117.61549100968186,138.2,83.68498168498168,87.95601851851852,-50.24398148148147,-54.51501831501831,0.6364400761108432,0.6055353233356128,142901931947.80188,28978758058.690765,330687383413.3697,385136257280.55566,11.411371831174668,301708625354.67896,0.04432443314110728,0.05211169353276779,0.0,0.2987551867219917,0.6224066390041494,0.07883817427385892,0.00038
sv7,La0.51Li0.34Ti1.0O2.94,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6195824634655533,3.44,1.3157837837837838,1.3913907284768212,-2.124216216216216,-2.048609271523179,2.46,114.91252609603339,138.2,77.90432432432432,80.24701986754967,-57.95298013245032,-60.29567567567567,0.5806586097507213,0.5637071224625494,178090922135.45523,28978758058.69076,415058361262.8539,480514790303.5084,14.322848495516439,386079603204.16315,0.045412694499018656,0.05230228330208442,0.0,0.31524008350730687,0.6137787056367432,0.0709812108559499,0.001
qbb,Li3.0O1.0Br1.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Br"", ""value"": -1.0}]",1.8679999999999999,3.2,0.98,,-2.22,,2.46,107.34,167.1,67.5,,,-99.6,,0.40394973070017953,81424501133.40356,17029039695.353384,124354808758.77034,,7.302514468429028,107325769063.41696,0.014814814814814815,,0.2,0.0,0.2,0.6,1.1e-06
w1l,Li0.5Sr0.5Cr0.25Ta0.75O3.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}]",2.565,3.44,1.2525,1.343333333333333,-2.1875,-2.0966666666666667,2.49,116.02833333333334,138.2,82.77083333333334,87.86111111111113,-50.33888888888886,-55.429166666666646,0.6357533365492847,0.5989206464061747,145335872188.5713,28978758058.690765,319871543383.3921,385043788258.26605,11.038138443875175,290892785324.7013,0.040841157104235026,0.049516604534041754,0.0,0.3,0.6,0.1,6e-05
jce,Li0.5Sr0.5Fe0.25Ta0.75O3.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}]",2.5735,3.44,1.27375,1.3716666666666668,-2.16625,-2.0683333333333334,2.49,115.79083333333332,138.2,82.17708333333334,87.06944444444446,-51.13055555555553,-56.022916666666646,0.6300249236211611,0.5946243367100821,152061501269.35806,28978758058.690765,336685616085.359,407462551860.8885,11.618359054707197,307706858026.6682,0.04135152564404377,0.050197095920453426,0.0,0.3,0.6,0.1,0.0001
9ph,Li0.76La2.68Ti3.6Co0.4O12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Co"", ""value"": 2.0}]",2.6372839506172836,3.44,1.3425806451612903,1.3838323353293414,-2.09741935483871,-2.0561676646706584,2.46,117.08491083676267,138.2,83.02831541218636,84.79500998003991,-53.40499001996008,-55.17168458781363,0.6135673659916058,0.6007837584094528,163880624381.18088,28978758058.690765,381464279740.0359,410716255480.41943,13.163582751457296,352485521681.3451,0.04403172028875436,0.04735579935465169,0.0,0.3436213991769547,0.6172839506172839,0.03909465020576131,0.000108
kkn,Li24.0N4.0Br12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""N"", ""value"": -3.0}]",1.7799999999999998,2.9799999999999995,0.98,,-1.9999999999999996,,2.06,113.9,183.5,67.5,,,-116.0,,0.3678474114441417,79823371390.62878,13026215338.416466,124354808758.77034,,9.546503380151211,111328593420.35388,0.014814814814814815,,0.3,0.0,0.1,0.6,1e-08
m0v,Li10.72Ti13.28O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5185142857142857,3.44,1.2898666666666667,1.54,-2.1501333333333332,-1.9,2.46,106.24,138.2,63.626666666666665,60.5,-77.69999999999999,-74.57333333333332,0.43777134587554273,0.4603955619874578,204188463928.99832,28978758058.690765,437801405089.40845,690824561163.5381,15.107666249972754,408822647030.71765,0.04320130598918478,0.06611570247933884,0.0,0.23714285714285713,0.5714285714285714,0.19142857142857145,6.03e-08
6du,Li10.14Mg0.8Ti13.07O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.5208534190323153,3.44,1.295835068721366,1.5267339581831292,-2.1441649312786337,-1.9132660418168708,2.46,106.32360292804854,138.2,63.839441899208666,61.163302090843544,-77.03669790915644,-74.36055810079132,0.44257092685125576,0.4619351801679354,203201202661.18436,28978758058.690765,435401045529.98047,662798943212.7542,15.02483455806358,406422287471.2897,0.04317270619947535,0.0639044306868912,0.0,0.24763435100874842,0.5713265488305659,0.18103910016068558,1.73e-08
u0c,Li9.6Mg1.6Ti12.8O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.523142857142857,3.44,1.3006666666666666,1.5144444444444447,-2.139333333333333,-1.9255555555555552,2.46,106.42857142857143,138.2,64.06666666666668,61.777777777777786,-76.4222222222222,-74.13333333333331,0.44701720533847894,0.46357935359382546,201635168942.1875,28978758058.690765,431843716786.84985,636836322138.9028,14.902078132963306,402864958728.15906,0.0430394857667585,0.06185593306805428,0.0,0.2571428571428572,0.5714285714285714,0.17142857142857143,4.24e-09
xub,Li9.12Mg2.4Ti12.48O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.524657142857143,3.44,1.3042,1.5029032258064514,-2.1357999999999997,-1.9370967741935485,2.46,106.53285714285714,138.2,64.31,62.354838709677416,-75.84516129032258,-73.88999999999999,0.45119275477335324,0.46534008683068023,199549278945.34674,28978758058.690765,426976640127.5547,612454536772.9387,14.73412488081089,397997882068.8639,0.04278757269666361,0.05993216623715158,0.0,0.26571428571428574,0.5714285714285714,0.16285714285714284,1.51e-09
bjw,Li16.0Mn8.0Cl32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Mn"", ""value"": 2.0}]",2.307142857142857,3.16,1.17,1.55,-1.9900000000000002,-1.61,2.18,134.57142857142858,181.0,72.66666666666667,83.0,-98.0,-108.33333333333333,0.4585635359116022,0.40147329650092084,58325956238.498886,6449680150.445433,127494324355.90349,133773355550.16972,19.767542169838975,121044644205.45805,0.01790867172393277,0.024096385542168676,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,4.79e-06
dvn,Li16.0Mg8.0Cl32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.2728571428571427,3.16,1.09,1.31,-2.0700000000000003,-1.85,2.18,133.0,181.0,69.0,72.0,-109.0,-112.0,0.39779005524861877,0.3812154696132597,68491249723.02053,6449680150.445433,151213342486.454,204930409941.8213,23.445091688153063,144763662336.00858,0.019135802469135803,0.027777777777777776,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,6.24e-07
t3k,Li15.2Mn7.2Ga0.8Cl32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Mn"", ""value"": 2.0}]",2.3301449275362316,3.16,1.1855172413793102,1.576,-1.97448275862069,-1.584,2.18,135.1304347826087,181.0,71.86206896551724,80.15,-100.85,-109.13793103448276,0.4428176795580111,0.3970280053343494,65702308697.82462,6449680150.445433,147430072211.4511,191273072771.54456,22.858509069053476,140980392061.00568,0.01908258010071147,0.027191334143915113,0.5797101449275363,0.14492753623188406,0.0,0.27536231884057966,2.37e-07
uxi,Li13.2Mn5.2In2.8Cl32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Mn"", ""value"": 2.0}]",2.3890977443609023,3.16,1.2254716981132079,1.6305,-1.9345283018867923,-1.5295,2.18,137.9436090225564,181.0,72.95283018867924,81.95,-99.05,-108.04716981132076,0.4527624309392265,0.403054310434692,59604334933.28521,6449680150.445433,139837776114.93018,165384672252.59387,21.681350524843097,133388095964.48474,0.02008758303654871,0.02878765060240964,0.6015037593984962,0.15037593984962405,0.0,0.24812030075187969,9.9e-08
r5y,Li16.0Cd8.0Cl32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cd"", ""value"": 2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.327142857142857,3.16,1.2166666666666666,1.69,-1.9433333333333336,-1.4700000000000002,2.18,137.0952380952381,181.0,78.55555555555556,100.66666666666667,-80.33333333333333,-102.44444444444444,0.5561694290976059,0.4340085942295887,49926939908.93654,6449680150.445433,107896619586.92468,74980241243.23335,16.72898765056947,101446939436.47925,0.016499059766167935,0.01986754966887417,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,5.8e-07
ek5,Li8.0Sr8.0Nb16.0O48.0F8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.7045454545454546,3.5171428571428573,1.2825,1.3833333333333335,-2.234642857142857,-2.133809523809524,3.0300000000000002,116.74166666666666,137.11785714285713,81.08333333333334,85.61111111111113,-51.506746031746005,-56.03452380952379,0.6243615010838204,0.5913404353224113,166082082359.3945,27290238226.806683,408967809591.42316,503838809868.9741,14.98586440296083,381677571364.61646,0.046785369359656805,0.057442220874604134,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,<1E-10
xut,Li8.0Sr8.0Ta16.0O48.0F8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.6863636363636365,3.5171428571428573,1.2325,1.3166666666666667,-2.2846428571428574,-2.2004761904761905,3.0300000000000002,117.69621212121211,137.11785714285713,83.70833333333334,89.11111111111113,-48.006746031746005,-53.40952380952379,0.6498869875006151,0.6104845501350074,137721877481.48514,27290238226.806683,330977246177.1724,399851391983.30646,12.128045326187728,303687007950.3657,0.04380156714311802,0.05346381791921909,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,<1E-10
ckw,Li8.0Sr7.2Nb16.0O48.0F6.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.697102803738318,3.5035294117647062,1.291025641025641,1.3982758620689655,-2.2125037707390653,-2.1052535496957407,3.0300000000000002,116.36448598130839,137.30882352941177,79.84615384615384,84.10344827586208,-53.20537525354969,-57.46266968325793,0.6125130644488188,0.5815078142378131,170087421112.46378,27588212314.78623,418547580041.74774,519993363242.7745,15.171246881314678,390959367726.9615,0.047588483509243565,0.05888974857628797,0.07476635514018691,0.27102803738317754,0.5607476635514018,0.09345794392523364,<1E-10
yab,Li8.0Sr7.2Ta16.0O48.0F6.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.678411214953271,3.5035294117647062,1.2397435897435898,1.3293103448275863,-2.2637858220211164,-2.1742190669371197,3.0300000000000002,117.34579439252335,137.30882352941177,82.53846153846153,87.72413793103449,-49.58468559837728,-54.770361990950235,0.6388820155628516,0.6011154958354272,140932070303.39807,27588212314.78623,338557258591.2342,412420172326.5665,12.271808507497255,310969046276.44794,0.04452817354356276,0.05477415931209653,0.07476635514018691,0.27102803738317754,0.5607476635514018,0.09345794392523364,<1E-10
ysm,Li8.8Sr8.0Nb15.2Zr0.8O48.0F8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.686576576576577,3.5171428571428573,1.2685365853658537,1.3743333333333334,-2.2486062717770037,-2.142809523809524,3.0300000000000002,116.42642642642642,137.11785714285713,81.09959349593498,86.08611111111111,-51.031746031746025,-56.01826364692215,0.6278256742403853,0.5914590206251608,161960997021.17224,27290238226.806683,391886682767.6501,489981703237.5726,14.359958293904054,364596444540.8434,0.04534342116912485,0.05653724349903853,0.0900900900900901,0.2702702702702703,0.5405405405405406,0.09909909909909911,<1E-10
e81,Li8.8Sr8.0Ta15.2Zr0.8O48.0F8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.6694594594594596,3.5171428571428573,1.2221951219512197,1.311,-2.294947735191638,-2.2061428571428574,3.0300000000000002,117.32507507507509,137.11785714285713,83.53252032520327,89.41111111111111,-47.70674603174602,-53.58533681765387,0.6520748863363403,0.6092023465490302,135261524861.33867,27290238226.806683,319602745944.686,391193656246.1883,11.711247930065568,292312507717.8793,0.04257794594404012,0.05275776069142273,0.0900900900900901,0.2702702702702703,0.5405405405405406,0.09909909909909911,<1E-10
3qz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.254166666666667,3.44,1.0683333333333334,1.1920000000000002,-2.3716666666666666,-2.2479999999999998,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.7422575976845153,0.594187168355041,86141254143.4846,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,114324992169.58768,0.023493270770752795,0.035643109109065964,0.0,0.20833333333333334,0.5,0.2916666666666667,0.00012
cjq,Li48.0Sr8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.326521739130435,3.44,1.1118181818181818,1.27,-2.328181818181818,-2.17,2.49,111.22463768115941,138.2,81.7969696969697,98.95333333333333,-39.246666666666655,-56.40303030303029,0.7160154365653643,0.5918738762443538,119203293913.90234,28978758058.690765,217630060301.40588,329560362152.5685,7.509985757865781,188651302242.71512,0.028331804257592682,0.044552191588926114,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,4.2e-06
uaz,Li48.0Ca8.0La16.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3286956521739133,3.44,1.1163636363636364,1.28,-2.3236363636363633,-2.16,2.46,110.34057971014491,138.2,79.94848484848484,94.88666666666666,-43.31333333333333,-58.25151515151515,0.6865894838398456,0.5784984431872999,120234052549.47748,28978758058.690765,219785282903.063,334301851876.2142,7.584358255033953,190806524844.37222,0.02859405028735975,0.04512913285441368,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,1.6e-06
aax,Li42.0Ba2.0La22.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3673033707865168,3.44,1.1114634146341464,1.2495,-2.3285365853658533,-2.1905,2.55,113.0242910647405,138.2,83.55029036004646,100.40309523809523,-37.796904761904756,-54.64970963995353,0.7265057542553924,0.604560711722478,105984954836.55598,28978758058.690765,196138551064.30063,271511480485.10748,6.7683560029405205,167159793005.60986,0.028823799311610134,0.043533233033245224,0.0,0.2247191011235955,0.5393258426966292,0.23595505617977527,7.41e-06
o86,Li44.0Ba4.0La20.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.349555555555556,3.44,1.1033333333333335,1.239,-2.3366666666666664,-2.2009999999999996,2.55,112.83470899470898,138.2,83.84580498866212,101.82619047619048,-36.37380952380951,-54.354195011337865,0.7368031148783682,0.6066990230728084,105697149514.3807,28978758058.690765,193375311178.02634,269297863839.20792,6.673002023978486,164396553119.33557,0.028212841200078324,0.04295067022386817,0.0,0.2222222222222222,0.5333333333333333,0.24444444444444444,1.41e-05
coi,Li50.0Ba10.0La14.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.2986021505376346,3.44,1.0811111111111111,1.2075,-2.358888888888889,-2.2325,2.55,112.29042498719917,138.2,84.65354497354497,106.09547619047619,-32.1045238095238,-53.54645502645502,0.7676951967472952,0.6125437407637119,104870869718.45808,28978758058.690765,185822455488.87656,262657013901.50937,6.41236781481559,156843697430.1858,0.026542889028558028,0.041202981795737045,0.0,0.21505376344086022,0.5161290322580645,0.26881720430107525,4.99e-05
3vi,Li52.0Ba12.0La12.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.282340425531915,3.44,1.0743478260869566,1.197,-2.3656521739130434,-2.243,2.55,112.11671732522797,138.2,84.89937888198757,107.51857142857143,-30.681428571428555,-53.300621118012415,0.777992557370271,0.6143225678870302,104607163400.61046,28978758058.690765,183523760279.13535,260443397255.60986,6.33304435985297,154545002220.44458,0.026034642715486635,0.04062041898636,0.0,0.2127659574468085,0.5106382978723404,0.2765957446808511,3.08e-05
vwn,Li54.0Ba14.0La10.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.266421052631579,3.44,1.067872340425532,1.1865,-2.372127659574468,-2.2535,2.55,111.94666666666666,138.2,85.13475177304964,108.94166666666665,-29.25833333333334,-53.065248226950345,0.7882899179932464,0.6160257002391436,104349008794.7175,28978758058.690765,181322881886.82993,258229780609.7103,6.257096371058972,152344123828.13916,0.025548023905099134,0.04003785617698295,0.0,0.21052631578947367,0.5052631578947369,0.28421052631578947,1.18e-05
tlp,Li56.0Ba16.0La8.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.250833333333333,3.44,1.0616666666666665,1.176,-2.3783333333333334,-2.2640000000000002,2.55,111.78015873015873,138.2,85.36031746031746,110.36476190476189,-27.835238095238097,-52.83968253968253,0.7985872786162221,0.6176578687432523,104096232409.78064,28978758058.690765,179213706760.8705,256016163963.8108,6.184312881798055,150234948702.17975,0.025081680878477775,0.03945529336760591,0.0,0.20833333333333334,0.5,0.2916666666666667,2.85e-06
ka6,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.3854545454545457,3.44,1.12,1.2600000000000002,-2.32,-2.1799999999999997,2.46,113.2181818181818,138.2,83.24,98.97999999999999,-39.22,-54.959999999999994,0.7162083936324167,0.6023154848046309,106279301188.78072,28978758058.690765,199039952944.88867,273725097131.007,6.868477680850658,170061194886.1979,0.02946530532871854,0.04411579584262226,0.0,0.22727272727272727,0.5454545454545454,0.22727272727272727,6.61e-06
