pair_id,group_id,group_label,group_size,id_a,id_b,source_row_a,source_row_b,formula_a,formula_b,doi,temperature,preparation_method,family,family_normalized,amorphous_status_a,amorphous_status_b,crystal_phase_a,crystal_phase_b,year_a,year_b,label_quality,pair_weight_group_equal,trend_label,trend_class,电导率变化趋势,direction_label,direction_class,conductivity_a_S_cm-1,conductivity_b_S_cm-1,conductivity_qualifier_a,conductivity_qualifier_b,conductivity_source_a,conductivity_source_b,delta_conductivity_S_cm-1,absolute_change_conductivity_S_cm-1,conductivity_ratio_b_over_a,conductivity_fold_change,absolute_change_met,fold_change_met,change_trigger,absolute_change_threshold_S_cm-1,fold_change_threshold,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_log10_phi_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_n_host_cation,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_minus,delta_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,mean_chi_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,abs_delta_n_Li,composition_L1_distance
trpair_000026,trgrp_0007,doi=10.1002/chin.199345017; temperature=RT; preparation=unknow; family=nasicon,2,4ba,a3l,50,49,LiGe2(PO4)3,LiHf2(PO4)3,10.1002/chin.199345017,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1993,1993,exact,1.0,almost_unchanged,0,几乎不变,decrease,-1,3.33e-07,2.83e-07,exact,exact,room_temperature,room_temperature,-5e-08,5e-08,0.8498498498498498,1.176678445229682,False,False,none,0.0001,100.0,0.0,-0.008489469188186,-0.026241569338849,2.535723795691114,0.0,-0.0084894691881856,2.8888888888888857,0.0,340.8888888888887,2.1192131602570647,-0.0788888888888892,0.0,0.0,0.6730116670092565,13.296909104310032,-0.7614498009717683,-17.13985173081578,0.0555555555555555,105.2722222222222,21.23294501938708,2.8966666666666665,0.0,0.008489469188186,0.026241569338849,2.535723795691114,0.0,0.2222222222222222
trpair_002058,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,2eq,38,42,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3In0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000393,exact,exact,room_temperature,room_temperature,-0.0002969999999999,0.0002969999999999,0.5695652173913044,1.7557251908396945,True,False,absolute_difference,0.0001,100.0,0.039050445765817,-0.0070701258846685,-0.0075035967470651,0.3881374654471923,0.0051041854320542,-0.0070701258846694,-0.1078934726475751,-0.0015012310094277,-34.53408319821938,0.181988117068883,-0.0043769891310874,0.0,0.0,0.8225700792487443,13.276701111858015,-0.7847552053751766,-15.823777646739607,0.068486158650093,105.19055875818172,19.12284624402009,2.858800516423467,0.039050445765817,0.0070701258846685,0.0075035967470651,0.3881374654471923,0.0051041854320542,0.0429952561100102
trpair_002059,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,3ta,38,31,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Ga0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000261,exact,exact,room_temperature,room_temperature,-0.0004289999999999,0.0004289999999999,0.3782608695652174,2.64367816091954,True,False,absolute_difference,0.0001,100.0,0.039050445765817,-0.0065360705871633,-0.0052795982347331,0.1092664694011364,0.0051041854320542,-0.0065360705871637,-0.5259262595328238,-0.0015012310094277,-90.7594930342857,0.0255105822630064,-0.0038851858523987,0.0,0.0,0.8225700792487443,13.276968139506767,-0.7836432061190106,-15.963213144762635,0.068486158650093,104.98154236473908,19.044607476617152,2.859046418062812,0.039050445765817,0.0065360705871633,0.0052795982347331,0.1092664694011364,0.0051041854320542,0.0429952561100102
trpair_002060,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,5u3,38,41,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2In0.2Ti1.8(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.00039,exact,exact,room_temperature,room_temperature,-0.0003,0.0003,0.5652173913043479,1.7692307692307692,True,False,absolute_difference,0.0001,100.0,0.0,4.545790474708156e-06,2.9468721210901272e-05,-0.0050930511098883,0.0,4.545790473375888e-06,-0.0082417582417662,0.0,-1.3248626373624577,0.1971184333501945,0.0046153846153846,0.0,0.0,0.8030448563658358,13.280238447695588,-0.7809886726410387,-16.02039290501815,0.0659340659340659,105.2403846153846,19.130411402160743,2.863296703296704,0.0,4.545790474708156e-06,2.9468721210901272e-05,0.0050930511098883,0.0,0.0219780219780219
trpair_002061,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,6st,38,34,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.00018,exact,exact,room_temperature,room_temperature,-0.0005099999999999,0.0005099999999999,0.2608695652173913,3.833333333333333,True,False,absolute_difference,0.0001,100.0,0.0,0.0003010730922543,0.0013273525201888,-0.1776109294151027,0.0,0.0003010730922539,-0.2637362637362628,0.0,-36.263736263736064,0.0454163597649071,0.0051648351648352,0.0,0.0,0.8030448563658358,13.280386711346477,-0.7803397307415496,-16.106651844170756,0.0659340659340659,105.11263736263736,19.0545603653681,2.8635714285714284,0.0,0.0003010730922543,0.0013273525201888,0.1776109294151027,0.0,0.0219780219780219
trpair_002062,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,8jy,38,44,Li1.2Sc0.2Ti1.8(PO4)3,Li1.5In0.5Ti1.5(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000204,exact,exact,room_temperature,room_temperature,-0.000486,0.000486,0.2956521739130435,3.3823529411764706,True,False,absolute_difference,0.0001,100.0,0.0949008684909439,-0.020894665906411,-0.0222471778508813,1.1268768967999776,0.0151470151470151,-0.020894665906411,-0.3039649539649502,-0.0044550044550044,-99.87546851796652,0.1522529454836387,-0.0220700920700918,0.0,0.0,0.8504952906113077,13.269788841847143,-0.7921269959270847,-15.454407931063216,0.0735075735075735,105.092523017523,19.107978658227463,2.849953964953965,0.0949008684909439,0.020894665906411,0.0222471778508813,1.1268768967999776,0.0151470151470151,0.0843480843480843
trpair_002063,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,9s4,38,23,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,almost_unchanged,0,几乎不变,increase,1,0.00069,0.000722,exact,exact,room_temperature,room_temperature,3.200000000000002e-05,3.200000000000002e-05,1.046376811594203,1.046376811594203,False,False,none,0.0001,100.0,0.039050445765817,-0.0060397502208378,-0.0040399598396646,-0.0006527241699636,0.0051041854320542,-0.0060397502208378,-0.6611721611721748,-0.0015012310094277,-104.38551762444877,-0.2687937403498317,-0.0071638743769892,0.0,0.0,0.8225700792487443,13.277216299689933,-0.7830233869214764,-16.018172741548184,0.068486158650093,104.9139194139194,18.89745531531073,2.857407073800516,0.039050445765817,0.0060397502208378,0.0040399598396646,0.0006527241699636,0.0051041854320542,0.0429952561100102
trpair_002064,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,d6b,38,29,Li1.2Sc0.2Ti1.8(PO4)3,Li1.5Cr0.5Ti1.5(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000386,exact,exact,room_temperature,room_temperature,-0.0003039999999999,0.0003039999999999,0.5594202898550725,1.787564766839378,True,False,absolute_difference,0.0001,100.0,0.0949008684909439,-0.0204000531046837,-0.0198581327196245,0.8196407438388622,0.0151470151470151,-0.0204000531046837,-0.8039649539649503,-0.0044550044550044,-170.6254685179665,-0.2541179212798248,-0.0253133353133354,0.0,0.0,0.8504952906113077,13.270036148248009,-0.7909324733614563,-15.608026007543774,0.0735075735075735,104.842523017523,18.904793224845733,2.848332343332343,0.0949008684909439,0.0204000531046837,0.0198581327196245,0.8196407438388622,0.0151470151470151,0.0843480843480843
trpair_002065,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,do2,38,39,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,almost_unchanged,0,几乎不变,increase,1,0.00069,0.000703,exact,exact,room_temperature,room_temperature,1.299999999999999e-05,1.299999999999999e-05,1.018840579710145,1.018840579710145,False,False,none,0.0001,100.0,0.039050445765817,-0.0070769465638491,-0.0075478600840399,0.3955418986761341,0.0051041854320542,-0.0070769465638496,-0.0955983906803652,-0.0015012310094277,-32.55764877198999,-0.1111004560473389,-0.0112622350327264,0.0,0.0,0.8225700792487443,13.276697701518426,-0.784777337043664,-15.820075430125137,0.068486158650093,105.1967062991653,18.976301957461978,2.855357893472648,0.039050445765817,0.0070769465638491,0.0075478600840399,0.3955418986761341,0.0051041854320542,0.0210172341319882
trpair_002066,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,e0z,38,47,Li1.2Sc0.2Ti1.8(PO4)3,Li1.4La0.4Ti1.6(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000498,exact,exact,room_temperature,room_temperature,-0.000192,0.000192,0.7217391304347825,1.385542168674699,True,False,absolute_difference,0.0001,100.0,0.0701277800586958,-0.014264780960504,-0.0170170167095834,1.2260936628168135,0.0101528905876732,-0.014264780960504,0.6406394330307421,-0.002986144290492,101.16261772044528,0.2466843672298431,-0.0280542283803151,0.0,0.0,0.8381087463951837,13.2731037843201,-0.7895119153564358,-15.404799548054797,0.0710105112279025,105.56482521102086,19.15519436910057,2.8469618967988533,0.0701277800586958,0.014264780960504,0.0170170167095834,1.2260936628168135,0.0101528905876732,0.0637840420449115
trpair_002067,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,f4x,38,26,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,1.82e-05,exact,exact,room_temperature,room_temperature,-0.0006718,0.0006718,0.0263768115942029,37.91208791208791,True,False,absolute_difference,0.0001,100.0,0.0,0.0002022865760746,0.000982808421863,-0.1393395383718711,0.0,0.0002022865760737,-0.2115384615384528,0.0,-30.09134615384573,0.0304515490839847,0.0032967032967032,0.0,0.0,0.8030448563658358,13.280337318088389,-0.7805120027907125,-16.08751614864914,0.0659340659340659,105.13873626373626,19.04707796002764,2.8626373626373627,0.0,0.0002022865760746,0.000982808421863,0.1393395383718711,0.0,0.0219780219780219
trpair_002068,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,gjy,38,32,Li1.2Sc0.2Ti1.8(PO4)3,Li1.4Ga0.4Ti1.6(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000128,exact,exact,room_temperature,room_temperature,-0.000562,0.000562,0.1855072463768116,5.390625,True,False,absolute_difference,0.0001,100.0,0.0701277800586958,-0.0133232645422793,-0.0119612260998497,0.4038821042269447,0.0101528905876732,-0.0133232645422802,-0.7608098423315681,-0.002986144290492,-141.9421165790718,-0.0400315270096101,-0.0126194457716191,0.0,0.0,0.8381087463951837,13.27357454252921,-0.786984020051569,-15.815905327349732,0.0710105112279025,104.8641005733397,19.01183642198084,2.8546792881032017,0.0701277800586958,0.0133232645422793,0.0119612260998497,0.4038821042269447,0.0101528905876732,0.0637840420449115
trpair_002069,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,iqt,38,24,Li1.2Sc0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000388,exact,exact,room_temperature,room_temperature,-0.0003019999999999,0.0003019999999999,0.5623188405797102,1.7783505154639174,True,False,absolute_difference,0.0001,100.0,0.0701277800586958,-0.012661709525723,-0.0103097589838628,0.2610226191752094,0.0101528905876732,-0.0126617095257239,-0.9401576684185358,-0.002986144290492,-160.0114100573319,-0.4279797168310537,-0.0169672718585762,0.0,0.0,0.8381087463951837,13.273905320037487,-0.7861582864935754,-15.8873350698756,0.0710105112279025,104.77442666029624,18.81786232707012,2.8525053750597227,0.0701277800586958,0.012661709525723,0.0103097589838628,0.2610226191752094,0.0101528905876732,0.0637840420449115
trpair_002070,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,lz8,38,33,Li1.2Sc0.2Ti1.8(PO4)3,Li1.5Ga0.5Ti1.5(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000122,exact,exact,room_temperature,room_temperature,-0.0005679999999999,0.0005679999999999,0.1768115942028985,5.655737704918033,True,False,absolute_difference,0.0001,100.0,0.0949008684909439,-0.0200044229068314,-0.0185368694066854,0.6879017261546618,0.0151470151470151,-0.0200044229068323,-0.9931541431541432,-0.0044550044550044,-192.57141446391145,-0.1046432998376509,-0.0212592812592808,0.0,0.0,0.8504952906113077,13.270233963346936,-0.7902718417049868,-15.673895516385873,0.0735075735075735,104.74792842292842,18.979530535566823,2.850359370359371,0.0949008684909439,0.0200044229068314,0.0185368694066854,0.6879017261546618,0.0151470151470151,0.0843480843480843
trpair_002071,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,mdj,38,20,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2Ti2Si0.2P2.8O12,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,8.6e-05,exact,exact,room_temperature,room_temperature,-0.0006039999999999,0.0006039999999999,0.1246376811594203,8.023255813953488,True,False,absolute_difference,0.0001,100.0,0.0169248267202019,-0.0258816673729853,-0.0123530446025363,0.4271286089598938,0.0,-0.0258816673729853,-0.0467032967032992,0.0,-22.640796703295564,-0.0073484259993037,-0.001208791208791,0.0,0.0,0.8115072697259367,13.267295341113858,-0.7871799293029123,-15.804282074983258,0.0659340659340659,105.22115384615384,19.028177972485995,2.8603846153846155,0.0169248267202019,0.0258816673729853,0.0123530446025363,0.4271286089598938,0.0,0.0439560439560439
trpair_002072,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,my9,38,22,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2Al0.2Ti1.8(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,almost_unchanged,0,几乎不变,decrease,-1,0.00069,0.000595,exact,exact,room_temperature,room_temperature,-9.499999999999992e-05,9.499999999999992e-05,0.8623188405797102,1.1596638655462184,False,False,none,0.0001,100.0,0.0,0.0006915355626784,0.0023385266213433,-0.2717478666936124,0.0,0.0006915355626775,-0.379120879120876,0.0,-48.14835164835131,-0.1064737983965962,0.0027472527472531,0.0,0.0,0.8030448563658358,13.28058194258169,-0.7798341436909724,-16.15372031281001,0.0659340659340659,105.05494505494504,18.97861528628735,2.8623626373626374,0.0,0.0006915355626784,0.0023385266213433,0.2717478666936124,0.0,0.0219780219780219
trpair_002073,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,p4l,38,45,Li1.2Sc0.2Ti1.8(PO4)3,Li1.2La0.2Ti1.8(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,8e-05,exact,exact,room_temperature,room_temperature,-0.00061,0.00061,0.1159420289855072,8.624999999999998,True,False,absolute_difference,0.0001,100.0,0.0,-0.0001100638089361,-0.0010109685501948,0.2408900348623515,0.0,-0.0001100638089366,0.4199633699633693,0.0,83.87368437118494,0.2374030814767742,-0.0028571428571426,0.0,0.0,0.8030448563658358,13.280181142895882,-0.7815088912767415,-15.897401362032028,0.0659340659340659,105.45448717948716,19.150553726224032,2.85956043956044,0.0,0.0001100638089361,0.0010109685501948,0.2408900348623515,0.0,0.0219780219780219
trpair_002074,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,pg8,38,37,Li1.2Sc0.2Ti1.8(PO4)3,Li1.5Fe0.5Ti1.5(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000174,exact,exact,room_temperature,room_temperature,-0.000516,0.000516,0.2521739130434782,3.96551724137931,True,False,absolute_difference,0.0001,100.0,0.0949008684909439,-0.0201530830747671,-0.0189966519847519,0.7315536143784787,0.0151470151470151,-0.0201530830747684,-0.9323433323433364,-0.0044550044550044,-185.80621176120985,-0.217841248071867,-0.0207187407187405,0.0,0.0,0.8504952906113077,13.270159633262969,-0.79050173299402,-15.652069572273966,0.0735075735075735,104.7783338283338,18.922931561449715,2.8506296406296405,0.0949008684909439,0.0201530830747671,0.0189966519847519,0.7315536143784787,0.0151470151470151,0.0843480843480843
trpair_002075,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,qea,38,19,Li1.2Sc0.2Ti1.8(PO4)3,LiTi2(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,2e-06,exact,exact,room_temperature,room_temperature,-0.0006879999999999,0.0006879999999999,0.0028985507246376,345.0,True,True,both,0.0001,100.0,-0.1300331893565792,0.0144964990574596,0.0154359665444403,-0.8442837653199398,-0.0103785103785103,0.0144964990574587,0.1943833943833937,0.003052503052503,66.20055250305268,0.2279201632582648,0.0228998778998779,0.0,0.0,0.7380282616875462,13.28748442432908,-0.7732854237294239,-16.439988262123173,0.0607448107448107,105.3416971916972,19.145812267114778,2.87243894993895,0.1300331893565792,0.0144964990574596,0.0154359665444403,0.8442837653199398,0.0103785103785103,0.0427350427350426
trpair_002076,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,qkr,38,46,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3La0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000523,exact,exact,room_temperature,room_temperature,-0.0001669999999999,0.0001669999999999,0.7579710144927537,1.3193116634799231,True,False,absolute_difference,0.0001,100.0,0.039050445765817,-0.0072421014503856,-0.0090672946928314,0.7451986724587414,0.0051041854320542,-0.007242101450386,0.530904341560074,-0.0015012310094277,92.5653885686279,0.2420685244021321,-0.015524530114694,0.0,0.0,0.8225700792487443,13.276615124075157,-0.7855370543480598,-15.645247043233834,0.068486158650093,105.50995766528553,19.15288644768671,2.8532267459316643,0.039050445765817,0.0072421014503856,0.0090672946928314,0.7451986724587414,0.0051041854320542,0.0429952561100102
trpair_002077,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,t1l,38,21,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Ti2Si0.3P2.7O12,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.00032,exact,exact,room_temperature,room_temperature,-0.0003699999999999,0.0003699999999999,0.463768115942029,2.15625,True,False,absolute_difference,0.0001,100.0,0.0650165946782895,-0.0465139896769599,-0.0262380611405441,1.0220535554692276,0.0051041854320542,-0.0465139896769617,-0.1652705218279067,-0.0015012310094277,-66.33326352608856,-0.1219978330147917,-0.0130655137212514,0.0,0.0,0.8355531537049805,13.25697917996187,-0.7941224375719161,-15.50681960172859,0.068486158650093,105.16187023359154,18.970853268978253,2.8544562541283853,0.0650165946782895,0.0465139896769599,0.0262380611405441,1.0220535554692276,0.0051041854320542,0.06377229328049
trpair_002078,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,t9r,38,35,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000246,exact,exact,room_temperature,room_temperature,-0.0004439999999999,0.0004439999999999,0.3565217391304348,2.804878048780488,True,False,absolute_difference,0.0001,100.0,0.039050445765817,-0.0066252820377972,-0.0055556098921694,0.1368885619824933,0.0051041854320542,-0.0066252820377976,-0.48904101363118,-0.0015012310094277,-86.65600942772835,-0.0437041835124709,-0.0035573169999403,0.0,0.0,0.8225700792487443,13.276923533781453,-0.7837812119477288,-15.949402098471955,0.068486158650093,104.9999849876899,19.01000009372941,2.8592103524890407,0.039050445765817,0.0066252820377972,0.0055556098921694,0.1368885619824933,0.0051041854320542,0.0429952561100102
trpair_002079,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,txm,38,27,Li1.2Sc0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,3.51e-05,exact,exact,room_temperature,room_temperature,-0.0006548999999999,0.0006548999999999,0.0508695652173913,19.658119658119656,True,False,absolute_difference,0.0001,100.0,0.039050445765817,-0.0067734625596322,-0.006072450121663,0.1927083784511776,0.0051041854320542,-0.0067734625596336,-0.4111721611721748,-0.0015012310094277,-77.44801762444877,-0.0659201600283907,-0.0063442022458417,0.0,0.0,0.8225700792487443,13.276849443520534,-0.7840396320624756,-15.921492190237617,0.068486158650093,105.0389194139194,18.99889210547145,2.85781690986609,0.039050445765817,0.0067734625596322,0.006072450121663,0.1927083784511776,0.0051041854320542,0.0429952561100102
trpair_002080,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,uaj,38,40,Li1.2Sc0.2Ti1.8(PO4)3,Li1.4Sc0.4Ti1.6(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000515,exact,exact,room_temperature,room_temperature,-0.0001749999999999,0.0001749999999999,0.746376811594203,1.3398058252427183,True,False,absolute_difference,0.0001,100.0,0.0701277800586958,-0.0140444954904452,-0.0149871120544462,0.7747253264658944,0.0101528905876732,-0.0140444954904457,-0.1901576684185215,-0.002986144290492,-64.76141005733189,-0.2203552602758343,-0.0224020544672716,0.0,0.0,0.8381087463951837,13.273213927055128,-0.7884969630288672,-15.630483716230255,0.0710105112279025,105.14942666029624,18.921674555347728,2.849787983755375,0.0701277800586958,0.0140444954904452,0.0149871120544462,0.7747253264658944,0.0101528905876732,0.0418060200668896
trpair_002081,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,v1t,38,28,Li1.2Sc0.2Ti1.8(PO4)3,Li1.4Cr0.4Ti1.6(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000149,exact,exact,room_temperature,room_temperature,-0.000541,0.000541,0.2159420289855072,4.630872483221476,True,False,absolute_difference,0.0001,100.0,0.0701277800586958,-0.0136397779352552,-0.0130182993133366,0.5121404614614953,0.0101528905876732,-0.0136397779352557,-0.6086359292880985,-0.002986144290492,-124.28994266602786,-0.1607650383075771,-0.0158803153368367,0.0,0.0,0.8381087463951837,13.273416285832724,-0.7875125566583123,-15.761776148732457,0.0710105112279025,104.94018752986145,18.95146966633186,2.8530488533205927,0.0701277800586958,0.0136397779352552,0.0130182993133366,0.5121404614614953,0.0101528905876732,0.0637840420449115
trpair_002082,trgrp_0126,doi=10.1149/1.2086597; temperature=RT; preparation=unknow; family=nasicon,30,1wm,vus,38,48,Li1.2Sc0.2Ti1.8(PO4)3,Li1.5La0.5Ti1.5(PO4)3,10.1149/1.2086597,RT,unknow,nasicon,nasicon,unknow,unknow,unknow,unknow,1990,1990,exact,0.0022988505747126,decrease,-1,减少,decrease,-1,0.00069,0.000281,exact,exact,room_temperature,room_temperature,-0.0004089999999999,0.0004089999999999,0.4072463768115942,2.455516014234876,True,False,absolute_difference,0.0001,100.0,0.0949008684909439,-0.021181495958233,-0.0248635426679979,1.685003462659786,0.0151470151470151,-0.0211814959582343,0.7491881991881968,-0.0044550044550044,109.66690385440596,0.2512513966235694,-0.0404484704484704,0.0,0.0,0.8504952906113077,13.269645426821237,-0.793435178335643,-15.175344648133311,0.0735075735075735,105.6190995940996,19.157477883797437,2.840764775764776,0.0949008684909439,0.021181495958233,0.0248635426679979,1.685003462659786,0.0151470151470151,0.0843480843480843
