source_row_number,audit_priority,audit_issue_codes,audit_evidence,recommended_actions,duplicate_group_id,duplicate_group_size,duplicate_observed_bound_ratio,duplicate_log10_span,duplicate_same_order_candidate_lt10x,ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
180,high,duplicate_formula_conflict_10_to_100x|space_group_whitespace,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=17.2028; log10 span=1.2356 || space_group_whitespace: leading or trailing whitespace,manual_review_and_keep_group_in_one_split|trim_text,DUP019,5,17.202797202797203,1.2355990696383172,False,j8q,Li10GeP2S12,2,Li20.0Ge2.0P4.0S24.0,0.0121,,,P42/nmc ,137,8.719,8.719,12.639,90.0,90.0,90.0,LGPS,10.1039/c4ta05231e|10.1021/acs.chemmater.7b00886,1,D2 - 104,done,,,,Yes,10.1039/c3cp51985f,188887.0,111.0,
194,high,duplicate_formula_conflict_10_to_100x|space_group_whitespace,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=17.2028; log10 span=1.2356 || space_group_whitespace: leading or trailing whitespace,manual_review_and_keep_group_in_one_split|trim_text,DUP019,5,17.202797202797203,1.2355990696383172,False,mtn,Li10GeP2S12,2,Li20.0Ge2.0P4.0S24.0,0.0246,,,P42/nmc ,137,8.71121,8.71121,12.6078,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.8b00266,1,D2 - 108,done,appendix,,,,,,108.0,
196,high,source_note_cif_mismatch|duplicate_formula_same_order_lt10x|space_group_whitespace,source_note_cif_mismatch: lattice parameters not matching cif || duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.84211; log10 span=0.265314 || space_group_whitespace: leading or trailing whitespace,exclude_from_structure_model_until_fixed|retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP049,3,1.8421052631578947,0.2653144433974468,True,13q,Li10SnP2S12,2,Li20.0Sn2.0P4.0S24.0,0.00398,,,P42/nmc ,137,8.73685,8.73685,12.7573,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.8b00266,1,D2 - 108,done,appendix,,lattice parameters not matching cif,,,,108.0,
199,high,duplicate_formula_conflict_10_to_100x|space_group_whitespace,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=17.2028; log10 span=1.2356 || space_group_whitespace: leading or trailing whitespace,manual_review_and_keep_group_in_one_split|trim_text,DUP019,5,17.202797202797203,1.2355990696383172,False,1hh,Li10GeP2S12,2,Li20.0Ge2.0P4.0S24.0,0.012,,,P42/nmc ,137,8.69407,8.69407,12.5994,90.0,90.0,90.0,LGPS,10.1038/nmat3066,1,D2 - 110,not available,,,appendix: diffraction data available,,,,110.0,560.0
203,high,duplicate_formula_conflict_10_to_100x|space_group_whitespace,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=17.2028; log10 span=1.2356 || space_group_whitespace: leading or trailing whitespace,manual_review_and_keep_group_in_one_split|trim_text,DUP019,5,17.202797202797203,1.2355990696383172,False,nkr,Li10GeP2S12,2,Li20.0Ge2.0P4.0S24.0,0.00143,,,P42/nmc ,137,8.694,8.694,12.599,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
214,high,source_note_occupancy_incorrect|below_1e-6_modeling_threshold|censored_upper_bound,"source_note_occupancy_incorrect: partial occupancy incorrect || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",verify_structure_and_composition|exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,xq3,Li4Sr3Nb5.77Fe0.23O19.77,1,Li4.0Sr3.0Nb5.77Fe0.23O19.77,<1E-10,,,I4/mmm,139,3.9585,3.9585,25.915,90.0,90.0,90.0,perovskites,10.1021/cm980736j,1,D2 - 115,done,87823-ICSD,,partial occupancy incorrect,,,87823.0,115.0,
215,high,source_note_occupancy_incorrect|below_1e-6_modeling_threshold|censored_upper_bound,"source_note_occupancy_incorrect: partial occupancy incorrect || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=<1E-10 || censored_upper_bound: reported as <1E-10, not an exact value",verify_structure_and_composition|exclude_from_current_high_conductivity_model|exclude_or_use_censored_regression,,,,,,wgw,Li4Sr3Nb6O20,1,Li4.0Sr3.0Nb6.0O20.0,<1E-10,,,I4/mmm,139,3.953,3.953,26.041,90.0,90.0,90.0,perovskites,10.1021/cm980736j,1,D2 - 115,done,87824-ICSD,,partial occupancy incorrect,,,87824.0,115.0,
218,high,duplicate_formula_conflict_100_to_1000x|below_1e-6_modeling_threshold|space_group_whitespace,duplicate_formula_conflict_100_to_1000x: 2 normalized-composition records; observed ratio=243.655; log10 span=2.38678 || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=9.85e-07 || space_group_whitespace: leading or trailing whitespace,manual_review_conditions_phase_and_source|exclude_from_current_high_conductivity_model|trim_text,DUP008,2,243.65482233502536,2.386775011213994,False,ipo,Li7La3Hf2O12,8,Li56.0La24.0Hf16.0O96.0,9.85e-07,,,I41/acd ,142,13.106,13.106,12.63,90.0,90.0,90.0,garnet,10.1016/j.jssc.2009.10.030,1,D2 - 118,done,174202-ICSD,,,,,174202.0,118.0,
219,high,duplicate_formula_conflict_100_to_1000x|space_group_whitespace,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=349.08; log10 span=2.54292 || space_group_whitespace: leading or trailing whitespace,manual_review_conditions_phase_and_source|trim_text,DUP007,5,349.07975460122697,2.5429246619911132,False,wyu,Li7La3Zr2O12,8,Li56.0La24.0Zr16.0O96.0,1.63e-06,,,I41/acd ,142,13.134,13.134,12.663,90.0,90.0,90.0,garnet,10.1016/j.jssc.2009.05.020,1,D1 - 24; D2 - 119,done,246816-ICSD,,,,,,119.0,17.0
223,high,duplicate_formula_conflict_100_to_1000x|reused_icsd_id|space_group_number_mismatch|space_group_whitespace,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=420.366; log10 span=2.62363 || reused_icsd_id: ICSD 118128.0 is reused by IDs 019|qno || space_group_number_mismatch: R-3c is paired with 168; expected 167 || space_group_whitespace: leading or trailing whitespace,manual_review_conditions_phase_and_source|verify_formula_structure_and_source_linkage|correct_space_group_number|trim_text,DUP006,5,420.36553524804185,2.6236271020632267,False,019,LiTi2(PO4)3,6,Li6.0Ti12.0P18.0O72.0,0.000161,,, R-3c,168,8.5112,8.5112,20.8479,90.0,90.0,120.0,NASICON,10.1021/ic400577v,1,D2 - 124,done,118128-ICSD ,,,,,118128.0,124.0,
224,high,structure_formula_target_formula_mismatch|duplicate_formula_same_order_lt10x|space_group_whitespace,structure_formula_target_formula_mismatch: note says lattice formula is Li1.17... but conductivity is for Li1.2 || duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=8.10084; log10 span=0.90853 || space_group_whitespace: leading or trailing whitespace,separate_structure_and_target_compositions|retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP024,3,8.100840336134453,0.9085300725102998,True,yqu,Li1.2Ti1.8Al0.2(PO4)3,6,Li7.2Ti10.8Al1.2P18.0O72.0,0.00482,,, R-3,148,8.502,8.502,20.818,90.0,90.0,120.0,NASICON,10.1021/ic400577v,1,D2 - 124,done,118133-ICSD ,,"true formula for lattice params is  Li1.17(Ti1.83Al0.17)(PO4)3, IC at Li1.2",,,118133.0,124.0,
236,high,duplicate_formula_conflict_10_to_100x|low_precision_target_extraction|source_note_conductivity_review|below_1e-6_modeling_threshold,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=68.9441; log10 span=1.8385 || low_precision_target_extraction: Precision of IC is not good non linear extrapolation || source_note_conductivity_review: Precision of IC is not good non linear extrapolation || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.33e-07,manual_review_and_keep_group_in_one_split|verify_value_from_source|verify_conductivity_from_source|exclude_from_current_high_conductivity_model,DUP012,2,68.94409937888199,1.8384971027548076,False,4ba,LiGe2(PO4)3,6,Li6.0Ge12.0P18.0O72.0,3.33e-07,,,R-3c,167,8.287,8.287,20.475,90.0,90.0,120.0,NASICON,10.1002/chin.199345017,1,D2 -2,done,,,Precision of IC is not good non linear extrapolation,Yes,10.1016/0022-4596(91)90134-4,69763.0,2.0,
237,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=420.366; log10 span=2.62363,manual_review_conditions_phase_and_source,DUP006,5,420.36553524804185,2.6236271020632267,False,qea,LiTi2(PO4)3,6,Li6.0Ti12.0P18.0O72.0,2e-06,,,R-3c,167,8.512,8.512,20.858,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
238,high,duplicate_formula_conflict_10_to_100x|below_1e-6_modeling_threshold,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=68.9441; log10 span=1.8385 || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=4.83e-09,manual_review_and_keep_group_in_one_split|exclude_from_current_high_conductivity_model,DUP012,2,68.94409937888199,1.8384971027548076,False,ldx,LiGe2(PO4)3,6,Li6.0Ge12.0P18.0O72.0,4.83e-09,,,R-3c,167,8.27059,8.27059,20.4652,90.0,90.0,120.0,NASICON,10.1021/acsami.8b00842,1,D2 - 133,done,263767-ICSD,downloaded,,,,263767.0,133.0,
247,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=165.333; log10 span=2.21836; at least one DOI is shared,manual_review_conditions_phase_and_source,DUP010,5,165.33333333333334,2.218360421770535,False,9s4,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,0.000722,,,R-3c,167,8.5004,8.5004,20.8156,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,done,,,,Yes,10.1021/acs.chemmater.9b04419,141518.0,134.0,
248,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=14.5103; log10 span=1.16168,manual_review_and_keep_group_in_one_split,DUP020,5,14.510309278350514,1.161676669257139,False,iqt,Li1.4Al0.4Ti1.6(PO4)3,6,Li8.4Al2.4Ti9.6P18.0O72.0,0.000388,,,R-3c,167,8.4955,8.4955,20.7992,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,done,,,,Yes,10.1016/j.ssi.2019.115192,19904.0,134.0,
249,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=22.5455; log10 span=1.35306,manual_review_and_keep_group_in_one_split,DUP015,2,22.545454545454547,1.353058995667991,False,xa0,Li1.5Al0.5Ti1.5(PO4)3,6,Li9.0Al3.0Ti9.0P18.0O72.0,0.000248,,,R-3c,167,8.4935,8.4935,20.7994,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,done,,,,Yes,10.1016/j.ssi.2019.115192,19905.0,134.0,
250,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=23.6264; log10 span=1.3734,manual_review_and_keep_group_in_one_split,DUP014,2,23.626373626373628,1.3733970675945115,False,f4x,Li1.2Cr0.2Ti1.8(PO4)3,6,Li7.2Cr1.2Ti10.8P18.0O72.0,1.82e-05,,,R-3c,167,8.5189,8.5189,20.8643,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
276,high,reused_icsd_id|below_1e-6_modeling_threshold,reused_icsd_id: ICSD 83501.0 is reused by IDs ix1|z7n || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=9.2e-08,verify_formula_structure_and_source_linkage|exclude_from_current_high_conductivity_model,,,,,,z7n,Li0.86Hf2.035(PO4)3,6,Li5.16Hf12.21P18.0O72.0,9.2e-08,,,R-3c,167,8.8306,8.8306,22.027,90.0,90.0,120.0,NASICON,10.1021/cm970078n,0,,done,,,double check with ID 11,,,83501.0,11.0,
283,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=165.333; log10 span=2.21836; at least one DOI is shared,manual_review_conditions_phase_and_source,DUP010,5,165.33333333333334,2.218360421770535,False,lap,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,0.00113,,,R-3c,167,8.5012,8.5012,20.8416,90.0,90.0,120.0,NASICON,10.1016/j.ssi.2012.03.045,1,D2 - 144,done,,,,Yes,10.1021/acs.chemmater.9b04419,141519.0,144.0,
299,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=14.5103; log10 span=1.16168,manual_review_and_keep_group_in_one_split,DUP020,5,14.510309278350514,1.161676669257139,False,rg6,Li1.4Al0.4Ti1.6 (PO4)3,6,Li8.4Al2.4Ti9.6P18.0O72.0,0.00338,,,R-3c,167,8.4975,8.4975,20.7921,90.0,90.0,120.0,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,D2 - 243,not available,,,refere D2 - 134,,,,243.0,
303,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=14.5103; log10 span=1.16168,manual_review_and_keep_group_in_one_split,DUP020,5,14.510309278350514,1.161676669257139,False,w3n,Li1.4Al0.4Ti1.6(PO4)3,6,Li8.4Al2.4Ti9.6P18.0O72.0,0.00112,,,R-3c,167,8.503,8.503,20.847,90.0,90.0,120.0,NASICON,10.1016/j.materresbull.2007.08.007,1,D2 - 245,not available,,,refer D2 - 134; D2 - 243; D1 - 40; D1 - 170 ,,,,245.0,
304,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=165.333; log10 span=2.21836; at least one DOI is shared,manual_review_conditions_phase_and_source,DUP010,5,165.33333333333334,2.218360421770535,False,ym6,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,0.00121,,,R-3c,167,8.5033,8.5033,20.8312,90.0,90.0,120.0,NASICON,10.1016/j.ssi.2014.07.018|10.1016/j.ssi.2016.07.010,0,,done,,,,Yes,10.1016/j.ssi.2019.115192,19907.0,,20.0
306,high,duplicate_formula_conflict_100_to_1000x|reused_icsd_id|below_1e-6_modeling_threshold,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=420.366; log10 span=2.62363 || reused_icsd_id: ICSD 118128.0 is reused by IDs 019|qno || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=3.83e-07,manual_review_conditions_phase_and_source|verify_formula_structure_and_source_linkage|exclude_from_current_high_conductivity_model,DUP006,5,420.36553524804185,2.6236271020632267,False,qno,LiTi2(PO4)3,6,Li6.0Ti12.0P18.0O72.0,3.83e-07,,,R-3c,167,8.509,8.509,20.853,90.0,90.0,120.0,NASICON,10.1021/jp973296c,0,,done,,,,Yes,10.1021/ic400577v,118128.0,,25.0
307,high,duplicate_formula_conflict_10_to_100x|cif_status_blank,duplicate_formula_conflict_10_to_100x: 5 normalized-composition records; observed ratio=14.5103; log10 span=1.16168 || cif_status_blank: Cif ID is blank,manual_review_and_keep_group_in_one_split|complete_cif_status_if_available,DUP020,5,14.510309278350514,1.161676669257139,False,oxc,Li1.4Al0.4Ti1.6(PO4)3,6,Li8.4Al2.4Ti9.6P18.0O72.0,0.00563,,,R-3c,167,8.5,8.5,20.81,90.0,90.0,120.0,NASICON,10.1039/c5ta08545d,0,,,,,,,,,,29.0
310,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=420.366; log10 span=2.62363,manual_review_conditions_phase_and_source,DUP006,5,420.36553524804185,2.6236271020632267,False,rr5,LiTi2(PO4)3,6,Li6.0Ti12.0P18.0O72.0,7.2e-05,,,R-3c,167,8.5135,8.5135,20.8705,90.0,90.0,120.0,NASICON,10.1007/s11164-013-1348-0,1,D1 - 312,done,,,,Yes,10.1039/b203652p,184088.0,,249.0
315,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=14.2; log10 span=1.15229,manual_review_and_keep_group_in_one_split,DUP021,2,14.2,1.1522883443830567,False,ppz,Li1.3In0.3Hf1.7(PO4)3,6,Li7.8In1.8Hf10.2P18.0O72.0,1e-05,,,R-3c,167,8.82,8.82,21.933,90.0,90.0,120.0,NASICON,10.1016/0167-2738(86)90179-7,1,D1 - 333,not available,,,,,,,,272.0
328,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=14.2; log10 span=1.15229,manual_review_and_keep_group_in_one_split,DUP021,2,14.2,1.1522883443830567,False,9l3,Li1.3In0.3Hf1.7(PO4)3,6,Li7.8In1.8Hf10.2P18.0O72.0,0.000142,,,R-3c,167,8.84,8.84,21.995,90.0,90.0,120.0,NASICON,10.1016/0167-2738(93)90387-i,1,D1 - 367,not available,,,,,,,,294.0
343,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=22.3333; log10 span=1.34895,manual_review_and_keep_group_in_one_split,DUP016,2,22.333333333333332,1.3489535479811638,False,yq2,Li1.1Al0.1Ti1.9(PO4)3,6,Li6.6Al0.6Ti11.4P18.0O72.0,3e-05,,,R-3c,167,8.508,8.508,20.855,90.0,90.0,120.0,NASICON,10.1016/s0955-2219(99)00055-2,1,D1 - 401; D1 - 426,done,,,,Yes,10.1016/j.solidstatesciences.2016.08.011,7931.0,,351.0
344,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 5 normalized-composition records; observed ratio=165.333; log10 span=2.21836; at least one DOI is shared,manual_review_conditions_phase_and_source,DUP010,5,165.33333333333334,2.218360421770535,False,kab,Li1.3Al0.3Ti1.7(PO4)3,6,Li7.8Al1.8Ti10.2P18.0O72.0,3.75e-05,,,R-3c,167,8.498,8.498,20.896,90.0,90.0,120.0,NASICON,10.1016/S0955-2219(99)00055-2,1,D1 - 401; D1 - 426,done,,,,Yes,10.1021/acs.chemmater.9b04419,141513.0,,401.0
346,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 2 normalized-composition records; observed ratio=22.5455; log10 span=1.35306,manual_review_and_keep_group_in_one_split,DUP015,2,22.545454545454547,1.353058995667991,False,nf0,Li1.5Al0.5Ti1.5(PO4)3,6,Li9.0Al3.0Ti9.0P18.0O72.0,1.1e-05,,,R-3c,167,8.485,8.485,20.79,90.0,90.0,120.0,NASICON,10.1021/cm010528i,1,D1 - 430,not available,,,refer D2 - 134,,,,,353.0
347,high,source_note_duplicate|duplicate_formula_same_order_lt10x,source_note_duplicate: duplicate with line 273 || duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=6.6; log10 span=0.819544,resolve_referenced_duplicate|retain_as_replicates_but_keep_group_in_one_split,DUP029,2,6.6,0.8195439355418683,True,fkt,Li1.2La0.2Ti1.8(PO4)3,6,Li7.2La1.2Ti10.8P18.0O72.0,0.000528,,,R-3c,167,8.511,8.511,20.853,90.0,90.0,120.0,NASICON,10.1149/1.2096693,1,D1 - 467,not available,,,duplicate with line 273,,,,,384.0
348,high,source_note_duplicate|duplicate_formula_same_order_lt10x,source_note_duplicate: duplicate with line 274 || duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.00956; log10 span=0.00413223,resolve_referenced_duplicate|retain_as_replicates_but_keep_group_in_one_split,DUP064,2,1.0095602294455066,0.004132233666537921,True,ctg,Li1.3La0.3Ti1.7(PO4)3,6,Li7.8La1.8Ti10.2P18.0O72.0,0.000528,,,R-3c,167,8.512,8.512,20.854,90.0,90.0,120.0,NASICON,10.1149/1.2096693,1,D1 - 467,not available,,,duplicate with line 274,,,,,385.0
382,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 3 normalized-composition records; observed ratio=62.1212; log10 span=1.79324,manual_review_and_keep_group_in_one_split,DUP013,3,62.121212121212125,1.7932399211778662,False,122,Li6PS5Cl,4,Li24.0P4.0S20.0Cl4.0,0.00205,,,F-43m,216,9.898,9.898,9.898,90.0,90.0,90.0,argyrodites,10.1021/jacs.7b06327,1,D2 - 167,done,ICSD ,,,,,259200.0,167.0,
384,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 4 normalized-composition records; observed ratio=86.5625; log10 span=1.93733,manual_review_and_keep_group_in_one_split,DUP011,4,86.5625,1.9373297907445424,False,6jf,Li6PS5Br,4,Li24.0P4.0S20.0Br4.0,0.00115,,,F-43m,216,10.02,10.02,10.02,90.0,90.0,90.0,argyrodites,10.1021/jacs.7b06327,1,D2 - 167,done,ICSD ,,,,,259202.0,167.0,
386,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 3 normalized-composition records; observed ratio=174.603; log10 span=2.24205,manual_review_conditions_phase_and_source,DUP009,3,174.6031746031746,2.2420521357046437,False,ywe,Li6PS5I,4,Li24.0P4.0S20.0I4.0,1.3e-06,,,F-43m,216,10.181,10.181,10.181,90.0,90.0,90.0,argyrodites,10.1021/jacs.7b06327,1,D2 - 167,done,ICSD ,,,,,259204.0,167.0,
390,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 4 normalized-composition records; observed ratio=86.5625; log10 span=1.93733,manual_review_and_keep_group_in_one_split,DUP011,4,86.5625,1.9373297907445424,False,9zr,Li6PS5Br,4,Li24.0P4.0S20.0Br4.0,0.000701,,,F-43m,216,9.9773,9.9773,9.9773,90.0,90.0,90.0,argyrodites,10.1039/c7ta08581h,1,D2 - 167,done,ICSD ,,,,,234584.0,168.0,
404,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 3 normalized-composition records; observed ratio=62.1212; log10 span=1.79324,manual_review_and_keep_group_in_one_split,DUP013,3,62.121212121212125,1.7932399211778662,False,tt3,Li6PS5Cl,4,Li24.0P4.0S20.0Cl4.0,0.0013,,,F-43m,216,9.8397,9.8397,9.8397,90.0,90.0,90.0,argyrodites,10.1016/j.ssi.2012.06.008,1,D2 - 171,not available,,,,,,,171.0,
405,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 4 normalized-composition records; observed ratio=86.5625; log10 span=1.93733,manual_review_and_keep_group_in_one_split,DUP011,4,86.5625,1.9373297907445424,False,nig,Li6PS5Br,4,Li24.0P4.0S20.0Br4.0,0.00277,,,F-43m,216,9.988,9.988,9.988,90.0,90.0,90.0,argyrodites,10.1021/acs.inorgchem.8b02443,1,D2 - 172,done,ICSD ,,,,,267193.0,172.0,
416,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 4 normalized-composition records; observed ratio=86.5625; log10 span=1.93733,manual_review_and_keep_group_in_one_split,DUP011,4,86.5625,1.9373297907445424,False,w87,Li6PS5Br,4,Li24.0P4.0S20.0Br4.0,3.2e-05,,,F-43m,216,9.98,9.98,9.98,90.0,90.0,90.0,argyrodites,10.1002/pssa.201001117,1,D2 - 174,done,ICSD not the same paper,,,Yes,10.1021/acs.inorgchem.0c01504,142469.0,174.0,
417,high,duplicate_formula_conflict_10_to_100x,duplicate_formula_conflict_10_to_100x: 3 normalized-composition records; observed ratio=62.1212; log10 span=1.79324,manual_review_and_keep_group_in_one_split,DUP013,3,62.121212121212125,1.7932399211778662,False,97p,Li6PS5Cl,4,Li24.0P4.0S20.0Cl4.0,3.3e-05,,,F-43m,216,9.85,9.85,9.85,90.0,90.0,90.0,argyrodites,10.1002/pssa.201001117,1,D2 - 174,done,ICSD not the same paper,,,Yes,10.1021/acs.inorgchem.0c01504,142473.0,174.0,
418,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 3 normalized-composition records; observed ratio=174.603; log10 span=2.24205,manual_review_conditions_phase_and_source,DUP009,3,174.6031746031746,2.2420521357046437,False,p9u,Li6PS5I,4,Li24.0P4.0S20.0I4.0,0.00022,,,F-43m,216,10.142,10.142,10.142,90.0,90.0,90.0,argyrodites,10.1002/pssa.201001117,1,D2 - 174,done,ICSD not the same paper,,,Yes,10.1021/jacs.7b06327,259212.0,174.0,
419,high,duplicate_formula_conflict_100_to_1000x,duplicate_formula_conflict_100_to_1000x: 3 normalized-composition records; observed ratio=174.603; log10 span=2.24205,manual_review_conditions_phase_and_source,DUP009,3,174.6031746031746,2.2420521357046437,False,5wz,Li6PS5I,4,Li24.0P4.0S20.0I4.0,1.26e-06,,,F-43m,216,10.14516,10.14516,10.14516,90.0,90.0,90.0,argyrodites,10.1021/jacs.8b10282,1,D2 - 175,done,,,appendix: diffraction data available,Yes,10.1002/anie.200703900,418489.0,175.0,
434,high,current_charge_composition_screen|source_note_composition_check|space_group_whitespace,current_charge_composition_screen: flagged by current clean_raw_data rule || source_note_composition_check: check the composition || space_group_whitespace: leading or trailing whitespace,manual_formula_and_oxidation_state_review|verify_composition|trim_text,,,,,,mtr,Fe0.16La2.95Li5.68Zr2O12,8,Fe1.28La23.6Li45.44Zr16.0O96.0,0.000935,,,I-43d ,220,12.9783,12.9783,12.9783,90.0,90.0,90.0,garnet,10.1021/acs.chemmater.6b02516,1,D2 - 180,done,appendix; ICSD,,check the composition,,,431391.0,180.0,
